Country/Region,var,value
France,3/30/20,82
France,3/30/20,15
France,3/30/20,224
France,3/30/20,6
France,3/30/20,15
France,3/30/20,93
France,3/30/20,44550
Gabon,3/30/20,7
Gambia,3/30/20,4
Georgia,3/30/20,103
Germany,3/30/20,66885
Ghana,3/30/20,152
Greece,3/30/20,1212
Guatemala,3/30/20,36
Guinea,3/30/20,22
Guyana,3/30/20,8
Haiti,3/30/20,15
Holy See,3/30/20,6
Honduras,3/30/20,139
Hungary,3/30/20,447
Iceland,3/30/20,1086
India,3/30/20,1251
Indonesia,3/30/20,1414
Iran,3/30/20,41495
Iraq,3/30/20,630
Ireland,3/30/20,2910
Israel,3/30/20,4695
Italy,3/30/20,101739
Jamaica,3/30/20,36
Japan,3/30/20,2001
Jordan,3/30/20,268
Kazakhstan,3/30/20,302
Kenya,3/30/20,50
"Korea, South",3/30/20,9661
Kuwait,3/30/20,266
Kyrgyzstan,3/30/20,94
Latvia,3/30/20,376
Lebanon,3/30/20,446
Liberia,3/30/20,3
Liechtenstein,3/30/20,62
Lithuania,3/30/20,491
Luxembourg,3/30/20,1988
Madagascar,3/30/20,43
Malaysia,3/30/20,2626
Maldives,3/30/20,17
Malta,3/30/20,156
Mauritania,3/30/20,5
Mauritius,3/30/20,128
Mexico,3/30/20,1094
Moldova,3/30/20,298
Monaco,3/30/20,49
Mongolia,3/30/20,12
Montenegro,3/30/20,91
Morocco,3/30/20,556
Namibia,3/30/20,11
Nepal,3/30/20,5
Netherlands,3/30/20,50
Netherlands,3/30/20,11
Netherlands,3/30/20,6
Netherlands,3/30/20,11750
New Zealand,3/30/20,589
Nicaragua,3/30/20,4
Niger,3/30/20,27
Nigeria,3/30/20,131
North Macedonia,3/30/20,285
Norway,3/30/20,4445
Oman,3/30/20,179
Pakistan,3/30/20,1938
Panama,3/30/20,989
Papua New Guinea,3/30/20,1
Paraguay,3/30/20,64
Peru,3/30/20,950
Philippines,3/30/20,1546
Poland,3/30/20,2055
Portugal,3/30/20,6408
Qatar,3/30/20,693
Romania,3/30/20,2109
Russia,3/30/20,1836
Rwanda,3/30/20,70
Saint Lucia,3/30/20,9
Saint Vincent and the Grenadines,3/30/20,1
San Marino,3/30/20,230
Saudi Arabia,3/30/20,1453
Senegal,3/30/20,162
Serbia,3/30/20,785
Seychelles,3/30/20,8
Singapore,3/30/20,879
Slovakia,3/30/20,336
Slovenia,3/30/20,756
Somalia,3/30/20,3
South Africa,3/30/20,1326
Spain,3/30/20,87956
Sri Lanka,3/30/20,122
Sudan,3/30/20,6
Suriname,3/30/20,8
Sweden,3/30/20,4028
Switzerland,3/30/20,15922
Taiwan*,3/30/20,306
Tanzania,3/30/20,19
Thailand,3/30/20,1524
Togo,3/30/20,30
Trinidad and Tobago,3/30/20,82
Tunisia,3/30/20,312
Turkey,3/30/20,10827
Uganda,3/30/20,33
Ukraine,3/30/20,548
United Arab Emirates,3/30/20,611
United Kingdom,3/30/20,27
United Kingdom,3/30/20,12
United Kingdom,3/30/20,141
United Kingdom,3/30/20,69
United Kingdom,3/30/20,49
United Kingdom,3/30/20,5
United Kingdom,3/30/20,33969
Uruguay,3/30/20,320
US,3/30/20,162707
Uzbekistan,3/30/20,149
Venezuela,3/30/20,135
Vietnam,3/30/20,203
Zambia,3/30/20,35
Zimbabwe,3/30/20,7
Canada,3/30/20,0
Dominica,3/30/20,11
Grenada,3/30/20,9
Mozambique,3/30/20,8
Syria,3/30/20,10
Timor-Leste,3/30/20,1
Belize,3/30/20,3
Laos,3/30/20,8
Libya,3/30/20,8
West Bank and Gaza,3/30/20,116
Guinea-Bissau,3/30/20,8
Mali,3/30/20,25
Saint Kitts and Nevis,3/30/20,7
Canada,3/30/20,1
Canada,3/30/20,4
Kosovo,3/30/20,94
Burma,3/30/20,14
United Kingdom,3/30/20,2
United Kingdom,3/30/20,2
United Kingdom,3/30/20,5
MS Zaandam,3/30/20,2
Botswana,3/30/20,3
Burundi,3/30/20,0
Sierra Leone,3/30/20,0
Netherlands,3/30/20,0
Malawi,3/30/20,0
United Kingdom,3/30/20,0
France,3/30/20,0
South Sudan,3/30/20,0
Western Sahara,3/30/20,0
Sao Tome and Principe,3/30/20,0
Yemen,3/30/20,0
Comoros,3/30/20,0
Tajikistan,3/30/20,0
Lesotho,3/30/20,0
Afghanistan,3/31/20,174
Albania,3/31/20,243
Algeria,3/31/20,716
Andorra,3/31/20,376
Angola,3/31/20,7
Antigua and Barbuda,3/31/20,7
Argentina,3/31/20,1054
Armenia,3/31/20,532
Australia,3/31/20,80
Australia,3/31/20,2032
Australia,3/31/20,17
Australia,3/31/20,743
Australia,3/31/20,337
Australia,3/31/20,69
Australia,3/31/20,917
Australia,3/31/20,364
Austria,3/31/20,10180
Azerbaijan,3/31/20,298
Bahamas,3/31/20,14
Bahrain,3/31/20,567
Bangladesh,3/31/20,51
Barbados,3/31/20,34
Belarus,3/31/20,152
Belgium,3/31/20,12775
Benin,3/31/20,9
Bhutan,3/31/20,4
Bolivia,3/31/20,107
Bosnia and Herzegovina,3/31/20,420
Brazil,3/31/20,5717
Brunei,3/31/20,129
Bulgaria,3/31/20,399
Burkina Faso,3/31/20,261
Cabo Verde,3/31/20,6
Cambodia,3/31/20,109
Cameroon,3/31/20,193
Canada,3/31/20,690
Canada,3/31/20,1013
Canada,3/31/20,13
Canada,3/31/20,103
Canada,3/31/20,70
Canada,3/31/20,152
Canada,3/31/20,147
Canada,3/31/20,1966
Canada,3/31/20,21
Canada,3/31/20,4162
Canada,3/31/20,184
Central African Republic,3/31/20,3
Chad,3/31/20,7
Chile,3/31/20,2738
China,3/31/20,990
China,3/31/20,580
China,3/31/20,579
China,3/31/20,343
China,3/31/20,138
China,3/31/20,1494
China,3/31/20,254
China,3/31/20,146
China,3/31/20,168
China,3/31/20,321
China,3/31/20,484
China,3/31/20,1276
China,3/31/20,714
China,3/31/20,67801
China,3/31/20,1018
China,3/31/20,107
China,3/31/20,646
China,3/31/20,937
China,3/31/20,98
China,3/31/20,139
China,3/31/20,41
China,3/31/20,75
China,3/31/20,18
China,3/31/20,253
China,3/31/20,774
China,3/31/20,509
China,3/31/20,136
China,3/31/20,550
China,3/31/20,174
China,3/31/20,1
China,3/31/20,76
China,3/31/20,182
China,3/31/20,1257
Colombia,3/31/20,906
Congo (Brazzaville),3/31/20,19
Congo (Kinshasa),3/31/20,98
Costa Rica,3/31/20,347
Cote d'Ivoire,3/31/20,179
Croatia,3/31/20,867
Diamond Princess,3/31/20,712
Cuba,3/31/20,186
Cyprus,3/31/20,262
Czechia,3/31/20,3308
Denmark,3/31/20,169
Denmark,3/31/20,10
Denmark,3/31/20,2860
Djibouti,3/31/20,30
Dominican Republic,3/31/20,1109
Ecuador,3/31/20,2240
Egypt,3/31/20,710
El Salvador,3/31/20,32
Equatorial Guinea,3/31/20,12
Eritrea,3/31/20,15
Estonia,3/31/20,745
Eswatini,3/31/20,9
Ethiopia,3/31/20,26
Fiji,3/31/20,5
Finland,3/31/20,1418
France,3/31/20,43
France,3/31/20,36
France,3/31/20,114
France,3/31/20,94
France,3/31/20,16
France,3/31/20,247
France,3/31/20,6
France,3/31/20,15
France,3/31/20,128
France,3/31/20,52128
Gabon,3/31/20,16
Gambia,3/31/20,4
Georgia,3/31/20,110
Germany,3/31/20,71808
Ghana,3/31/20,161
Greece,3/31/20,1314
Guatemala,3/31/20,38
Guinea,3/31/20,22
Guyana,3/31/20,12
Haiti,3/31/20,15
Holy See,3/31/20,6
Honduras,3/31/20,141
Hungary,3/31/20,492
Iceland,3/31/20,1135
India,3/31/20,1397
Indonesia,3/31/20,1528
Iran,3/31/20,44605
Iraq,3/31/20,694
Ireland,3/31/20,3235
Israel,3/31/20,5358
Italy,3/31/20,105792
Jamaica,3/31/20,36
Japan,3/31/20,2255
Jordan,3/31/20,274
Kazakhstan,3/31/20,343
Kenya,3/31/20,59
"Korea, South",3/31/20,9786
Kuwait,3/31/20,289
Kyrgyzstan,3/31/20,107
Latvia,3/31/20,398
Lebanon,3/31/20,470
Liberia,3/31/20,3
Liechtenstein,3/31/20,68
Lithuania,3/31/20,537
Luxembourg,3/31/20,2178
Madagascar,3/31/20,57
Malaysia,3/31/20,2766
Maldives,3/31/20,18
Malta,3/31/20,169
Mauritania,3/31/20,6
Mauritius,3/31/20,143
Mexico,3/31/20,1215
Moldova,3/31/20,353
Monaco,3/31/20,52
Mongolia,3/31/20,12
Montenegro,3/31/20,109
Morocco,3/31/20,617
Namibia,3/31/20,11
Nepal,3/31/20,5
Netherlands,3/31/20,55
Netherlands,3/31/20,11
Netherlands,3/31/20,6
Netherlands,3/31/20,12595
New Zealand,3/31/20,647
Nicaragua,3/31/20,5
Niger,3/31/20,27
Nigeria,3/31/20,135
North Macedonia,3/31/20,329
Norway,3/31/20,4641
Oman,3/31/20,192
Pakistan,3/31/20,2118
Panama,3/31/20,1181
Papua New Guinea,3/31/20,1
Paraguay,3/31/20,65
Peru,3/31/20,1065
Philippines,3/31/20,2084
Poland,3/31/20,2311
Portugal,3/31/20,7443
Qatar,3/31/20,781
Romania,3/31/20,2245
Russia,3/31/20,2337
Rwanda,3/31/20,75
Saint Lucia,3/31/20,13
Saint Vincent and the Grenadines,3/31/20,1
San Marino,3/31/20,236
Saudi Arabia,3/31/20,1563
Senegal,3/31/20,175
Serbia,3/31/20,900
Seychelles,3/31/20,10
Singapore,3/31/20,926
Slovakia,3/31/20,363
Slovenia,3/31/20,802
Somalia,3/31/20,5
South Africa,3/31/20,1353
Spain,3/31/20,95923
Sri Lanka,3/31/20,143
Sudan,3/31/20,7
Suriname,3/31/20,9
Sweden,3/31/20,4435
Switzerland,3/31/20,16605
Taiwan*,3/31/20,322
Tanzania,3/31/20,19
Thailand,3/31/20,1651
Togo,3/31/20,34
Trinidad and Tobago,3/31/20,87
Tunisia,3/31/20,394
Turkey,3/31/20,13531
Uganda,3/31/20,44
Ukraine,3/31/20,645
United Arab Emirates,3/31/20,664
United Kingdom,3/31/20,32
United Kingdom,3/31/20,14
United Kingdom,3/31/20,141
United Kingdom,3/31/20,69
United Kingdom,3/31/20,60
United Kingdom,3/31/20,5
United Kingdom,3/31/20,38484
Uruguay,3/31/20,338
US,3/31/20,188724
Uzbekistan,3/31/20,172
Venezuela,3/31/20,135
Vietnam,3/31/20,212
Zambia,3/31/20,35
Zimbabwe,3/31/20,8
Canada,3/31/20,0
Dominica,3/31/20,12
Grenada,3/31/20,9
Mozambique,3/31/20,8
Syria,3/31/20,10
Timor-Leste,3/31/20,1
Belize,3/31/20,3
Laos,3/31/20,9
Libya,3/31/20,10
West Bank and Gaza,3/31/20,119
Guinea-Bissau,3/31/20,8
Mali,3/31/20,28
Saint Kitts and Nevis,3/31/20,8
Canada,3/31/20,1
Canada,3/31/20,5
Kosovo,3/31/20,112
Burma,3/31/20,15
United Kingdom,3/31/20,2
United Kingdom,3/31/20,3
United Kingdom,3/31/20,5
MS Zaandam,3/31/20,2
Botswana,3/31/20,4
Burundi,3/31/20,2
Sierra Leone,3/31/20,1
Netherlands,3/31/20,0
Malawi,3/31/20,0
United Kingdom,3/31/20,0
France,3/31/20,0
South Sudan,3/31/20,0
Western Sahara,3/31/20,0
Sao Tome and Principe,3/31/20,0
Yemen,3/31/20,0
Comoros,3/31/20,0
Tajikistan,3/31/20,0
Lesotho,3/31/20,0
Afghanistan,4/1/20,237
Albania,4/1/20,259
Algeria,4/1/20,847
Andorra,4/1/20,390
Angola,4/1/20,8
Antigua and Barbuda,4/1/20,7
Argentina,4/1/20,1054
Armenia,4/1/20,571
Australia,4/1/20,84
Australia,4/1/20,2182
Australia,4/1/20,19
Australia,4/1/20,781
Australia,4/1/20,367
Australia,4/1/20,69
Australia,4/1/20,968
Australia,4/1/20,392
Austria,4/1/20,10711
Azerbaijan,4/1/20,359
Bahamas,4/1/20,21
Bahrain,4/1/20,569
Bangladesh,4/1/20,54
Barbados,4/1/20,34
Belarus,4/1/20,163
Belgium,4/1/20,13964
Benin,4/1/20,13
Bhutan,4/1/20,4
Bolivia,4/1/20,115
Bosnia and Herzegovina,4/1/20,459
Brazil,4/1/20,6836
Brunei,4/1/20,131
Bulgaria,4/1/20,422
Burkina Faso,4/1/20,282
Cabo Verde,4/1/20,6
Cambodia,4/1/20,109
Cameroon,4/1/20,233
Canada,4/1/20,754
Canada,4/1/20,1013
Canada,4/1/20,13
Canada,4/1/20,127
Canada,4/1/20,81
Canada,4/1/20,175
Canada,4/1/20,173
Canada,4/1/20,2392
Canada,4/1/20,21
Canada,4/1/20,4611
Canada,4/1/20,193
Central African Republic,4/1/20,3
Chad,4/1/20,7
Chile,4/1/20,3031
China,4/1/20,990
China,4/1/20,580
China,4/1/20,579
China,4/1/20,345
China,4/1/20,138
China,4/1/20,1501
China,4/1/20,254
China,4/1/20,146
China,4/1/20,168
China,4/1/20,323
China,4/1/20,484
China,4/1/20,1276
China,4/1/20,765
China,4/1/20,67802
China,4/1/20,1018
China,4/1/20,111
China,4/1/20,646
China,4/1/20,937
China,4/1/20,98
China,4/1/20,140
China,4/1/20,41
China,4/1/20,75
China,4/1/20,18
China,4/1/20,255
China,4/1/20,774
China,4/1/20,516
China,4/1/20,137
China,4/1/20,552
China,4/1/20,176
China,4/1/20,1
China,4/1/20,76
China,4/1/20,182
China,4/1/20,1257
Colombia,4/1/20,1065
Congo (Brazzaville),4/1/20,19
Congo (Kinshasa),4/1/20,109
Costa Rica,4/1/20,375
Cote d'Ivoire,4/1/20,190
Croatia,4/1/20,963
Diamond Princess,4/1/20,712
Cuba,4/1/20,212
Cyprus,4/1/20,320
Czechia,4/1/20,3508
Denmark,4/1/20,173
Denmark,4/1/20,10
Denmark,4/1/20,3107
Djibouti,4/1/20,33
Dominican Republic,4/1/20,1284
Ecuador,4/1/20,2748
Egypt,4/1/20,779
El Salvador,4/1/20,32
Equatorial Guinea,4/1/20,15
Eritrea,4/1/20,15
Estonia,4/1/20,779
Eswatini,4/1/20,9
Ethiopia,4/1/20,29
Fiji,4/1/20,5
Finland,4/1/20,1446
France,4/1/20,51
France,4/1/20,37
France,4/1/20,125
France,4/1/20,94
France,4/1/20,16
France,4/1/20,281
France,4/1/20,6
France,4/1/20,15
France,4/1/20,135
France,4/1/20,56989
Gabon,4/1/20,18
Gambia,4/1/20,4
Georgia,4/1/20,117
Germany,4/1/20,77872
Ghana,4/1/20,195
Greece,4/1/20,1415
Guatemala,4/1/20,39
Guinea,4/1/20,30
Guyana,4/1/20,19
Haiti,4/1/20,16
Holy See,4/1/20,6
Honduras,4/1/20,172
Hungary,4/1/20,525
Iceland,4/1/20,1220
India,4/1/20,1998
Indonesia,4/1/20,1677
Iran,4/1/20,47593
Iraq,4/1/20,728
Ireland,4/1/20,3447
Israel,4/1/20,6092
Italy,4/1/20,110574
Jamaica,4/1/20,44
Japan,4/1/20,2535
Jordan,4/1/20,278
Kazakhstan,4/1/20,380
Kenya,4/1/20,81
"Korea, South",4/1/20,9887
Kuwait,4/1/20,317
Kyrgyzstan,4/1/20,111
Latvia,4/1/20,446
Lebanon,4/1/20,479
Liberia,4/1/20,6
Liechtenstein,4/1/20,68
Lithuania,4/1/20,581
Luxembourg,4/1/20,2319
Madagascar,4/1/20,57
Malaysia,4/1/20,2908
Maldives,4/1/20,19
Malta,4/1/20,188
Mauritania,4/1/20,6
Mauritius,4/1/20,161
Mexico,4/1/20,1378
Moldova,4/1/20,423
Monaco,4/1/20,55
Mongolia,4/1/20,14
Montenegro,4/1/20,123
Morocco,4/1/20,654
Namibia,4/1/20,14
Nepal,4/1/20,5
Netherlands,4/1/20,55
Netherlands,4/1/20,11
Netherlands,4/1/20,16
Netherlands,4/1/20,13614
New Zealand,4/1/20,708
Nicaragua,4/1/20,5
Niger,4/1/20,74
Nigeria,4/1/20,174
North Macedonia,4/1/20,354
Norway,4/1/20,4863
Oman,4/1/20,210
Pakistan,4/1/20,2421
Panama,4/1/20,1181
Papua New Guinea,4/1/20,1
Paraguay,4/1/20,69
Peru,4/1/20,1323
Philippines,4/1/20,2311
Poland,4/1/20,2554
Portugal,4/1/20,8251
Qatar,4/1/20,835
Romania,4/1/20,2460
Russia,4/1/20,2777
Rwanda,4/1/20,82
Saint Lucia,4/1/20,13
Saint Vincent and the Grenadines,4/1/20,1
San Marino,4/1/20,236
Saudi Arabia,4/1/20,1720
Senegal,4/1/20,190
Serbia,4/1/20,1060
Seychelles,4/1/20,10
Singapore,4/1/20,1000
Slovakia,4/1/20,400
Slovenia,4/1/20,841
Somalia,4/1/20,5
South Africa,4/1/20,1380
Spain,4/1/20,104118
Sri Lanka,4/1/20,146
Sudan,4/1/20,7
Suriname,4/1/20,10
Sweden,4/1/20,4947
Switzerland,4/1/20,17768
Taiwan*,4/1/20,329
Tanzania,4/1/20,20
Thailand,4/1/20,1771
Togo,4/1/20,36
Trinidad and Tobago,4/1/20,90
Tunisia,4/1/20,423
Turkey,4/1/20,15679
Uganda,4/1/20,44
Ukraine,4/1/20,794
United Arab Emirates,4/1/20,814
United Kingdom,4/1/20,32
United Kingdom,4/1/20,22
United Kingdom,4/1/20,172
United Kingdom,4/1/20,81
United Kingdom,4/1/20,68
United Kingdom,4/1/20,5
United Kingdom,4/1/20,43398
Uruguay,4/1/20,350
US,4/1/20,214205
Uzbekistan,4/1/20,181
Venezuela,4/1/20,143
Vietnam,4/1/20,218
Zambia,4/1/20,36
Zimbabwe,4/1/20,8
Canada,4/1/20,0
Dominica,4/1/20,12
Grenada,4/1/20,9
Mozambique,4/1/20,10
Syria,4/1/20,10
Timor-Leste,4/1/20,1
Belize,4/1/20,3
Laos,4/1/20,10
Libya,4/1/20,10
West Bank and Gaza,4/1/20,134
Guinea-Bissau,4/1/20,9
Mali,4/1/20,31
Saint Kitts and Nevis,4/1/20,8
Canada,4/1/20,2
Canada,4/1/20,5
Kosovo,4/1/20,125
Burma,4/1/20,15
United Kingdom,4/1/20,2
United Kingdom,4/1/20,3
United Kingdom,4/1/20,6
MS Zaandam,4/1/20,9
Botswana,4/1/20,4
Burundi,4/1/20,2
Sierra Leone,4/1/20,2
Netherlands,4/1/20,0
Malawi,4/1/20,0
United Kingdom,4/1/20,0
France,4/1/20,0
South Sudan,4/1/20,0
Western Sahara,4/1/20,0
Sao Tome and Principe,4/1/20,0
Yemen,4/1/20,0
Comoros,4/1/20,0
Tajikistan,4/1/20,0
Lesotho,4/1/20,0
Afghanistan,4/2/20,273
Albania,4/2/20,277
Algeria,4/2/20,986
Andorra,4/2/20,428
Angola,4/2/20,8
Antigua and Barbuda,4/2/20,9
Argentina,4/2/20,1133
Armenia,4/2/20,663
Australia,4/2/20,87
Australia,4/2/20,2298
Australia,4/2/20,21
Australia,4/2/20,835
Australia,4/2/20,367
Australia,4/2/20,72
Australia,4/2/20,1036
Australia,4/2/20,400
Austria,4/2/20,11129
Azerbaijan,4/2/20,400
Bahamas,4/2/20,24
Bahrain,4/2/20,643
Bangladesh,4/2/20,56
Barbados,4/2/20,46
Belarus,4/2/20,304
Belgium,4/2/20,15348
Benin,4/2/20,13
Bhutan,4/2/20,5
Bolivia,4/2/20,123
Bosnia and Herzegovina,4/2/20,533
Brazil,4/2/20,8044
Brunei,4/2/20,133
Bulgaria,4/2/20,457
Burkina Faso,4/2/20,288
Cabo Verde,4/2/20,6
Cambodia,4/2/20,110
Cameroon,4/2/20,306
Canada,4/2/20,969
Canada,4/2/20,1121
Canada,4/2/20,13
Canada,4/2/20,167
Canada,4/2/20,91
Canada,4/2/20,183
Canada,4/2/20,193
Canada,4/2/20,2793
Canada,4/2/20,22
Canada,4/2/20,5518
Canada,4/2/20,206
Central African Republic,4/2/20,3
Chad,4/2/20,8
Chile,4/2/20,3404
China,4/2/20,990
China,4/2/20,582
China,4/2/20,579
China,4/2/20,345
China,4/2/20,138
China,4/2/20,1507
China,4/2/20,254
China,4/2/20,146
China,4/2/20,168
China,4/2/20,325
China,4/2/20,488
China,4/2/20,1276
China,4/2/20,802
China,4/2/20,67802
China,4/2/20,1019
China,4/2/20,117
China,4/2/20,647
China,4/2/20,937
China,4/2/20,98
China,4/2/20,141
China,4/2/20,41
China,4/2/20,75
China,4/2/20,18
China,4/2/20,255
China,4/2/20,775
China,4/2/20,522
China,4/2/20,137
China,4/2/20,554
China,4/2/20,176
China,4/2/20,1
China,4/2/20,76
China,4/2/20,183
China,4/2/20,1258
Colombia,4/2/20,1161
Congo (Brazzaville),4/2/20,22
Congo (Kinshasa),4/2/20,134
Costa Rica,4/2/20,396
Cote d'Ivoire,4/2/20,194
Croatia,4/2/20,1011
Diamond Princess,4/2/20,712
Cuba,4/2/20,233
Cyprus,4/2/20,356
Czechia,4/2/20,3858
Denmark,4/2/20,177
Denmark,4/2/20,10
Denmark,4/2/20,3386
Djibouti,4/2/20,40
Dominican Republic,4/2/20,1380
Ecuador,4/2/20,3163
Egypt,4/2/20,865
El Salvador,4/2/20,41
Equatorial Guinea,4/2/20,15
Eritrea,4/2/20,22
Estonia,4/2/20,858
Eswatini,4/2/20,9
Ethiopia,4/2/20,29
Fiji,4/2/20,7
Finland,4/2/20,1518
France,4/2/20,51
France,4/2/20,37
France,4/2/20,128
France,4/2/20,116
France,4/2/20,18
France,4/2/20,308
France,4/2/20,6
France,4/2/20,22
France,4/2/20,138
France,4/2/20,59105
Gabon,4/2/20,21
Gambia,4/2/20,4
Georgia,4/2/20,134
Germany,4/2/20,84794
Ghana,4/2/20,204
Greece,4/2/20,1544
Guatemala,4/2/20,47
Guinea,4/2/20,52
Guyana,4/2/20,19
Haiti,4/2/20,16
Holy See,4/2/20,7
Honduras,4/2/20,219
Hungary,4/2/20,585
Iceland,4/2/20,1319
India,4/2/20,2543
Indonesia,4/2/20,1790
Iran,4/2/20,50468
Iraq,4/2/20,772
Ireland,4/2/20,3849
Israel,4/2/20,6857
Italy,4/2/20,115242
Jamaica,4/2/20,47
Japan,4/2/20,2818
Jordan,4/2/20,299
Kazakhstan,4/2/20,435
Kenya,4/2/20,110
"Korea, South",4/2/20,9976
Kuwait,4/2/20,342
Kyrgyzstan,4/2/20,116
Latvia,4/2/20,458
Lebanon,4/2/20,494
Liberia,4/2/20,6
Liechtenstein,4/2/20,75
Lithuania,4/2/20,649
Luxembourg,4/2/20,2487
Madagascar,4/2/20,59
Malaysia,4/2/20,3116
Maldives,4/2/20,19
Malta,4/2/20,196
Mauritania,4/2/20,6
Mauritius,4/2/20,169
Mexico,4/2/20,1510
Moldova,4/2/20,505
Monaco,4/2/20,60
Mongolia,4/2/20,14
Montenegro,4/2/20,144
Morocco,4/2/20,708
Namibia,4/2/20,14
Nepal,4/2/20,6
Netherlands,4/2/20,60
Netherlands,4/2/20,11
Netherlands,4/2/20,18
Netherlands,4/2/20,14697
New Zealand,4/2/20,797
Nicaragua,4/2/20,5
Niger,4/2/20,98
Nigeria,4/2/20,184
North Macedonia,4/2/20,384
Norway,4/2/20,5147
Oman,4/2/20,231
Pakistan,4/2/20,2686
Panama,4/2/20,1317
Papua New Guinea,4/2/20,1
Paraguay,4/2/20,77
Peru,4/2/20,1414
Philippines,4/2/20,2633
Poland,4/2/20,2946
Portugal,4/2/20,9034
Qatar,4/2/20,949
Romania,4/2/20,2738
Russia,4/2/20,3548
Rwanda,4/2/20,84
Saint Lucia,4/2/20,13
Saint Vincent and the Grenadines,4/2/20,2
San Marino,4/2/20,245
Saudi Arabia,4/2/20,1885
Senegal,4/2/20,195
Serbia,4/2/20,1171
Seychelles,4/2/20,10
Singapore,4/2/20,1049
Slovakia,4/2/20,426
Slovenia,4/2/20,897
Somalia,4/2/20,5
South Africa,4/2/20,1462
Spain,4/2/20,112065
Sri Lanka,4/2/20,151
Sudan,4/2/20,8
Suriname,4/2/20,10
Sweden,4/2/20,5568
Switzerland,4/2/20,18827
Taiwan*,4/2/20,339
Tanzania,4/2/20,20
Thailand,4/2/20,1875
Togo,4/2/20,39
Trinidad and Tobago,4/2/20,94
Tunisia,4/2/20,455
Turkey,4/2/20,18135
Uganda,4/2/20,45
Ukraine,4/2/20,897
United Arab Emirates,4/2/20,1024
United Kingdom,4/2/20,35
United Kingdom,4/2/20,28
United Kingdom,4/2/20,193
United Kingdom,4/2/20,88
United Kingdom,4/2/20,95
United Kingdom,4/2/20,5
United Kingdom,4/2/20,48263
Uruguay,4/2/20,369
US,4/2/20,244610
Uzbekistan,4/2/20,205
Venezuela,4/2/20,146
Vietnam,4/2/20,233
Zambia,4/2/20,39
Zimbabwe,4/2/20,9
Canada,4/2/20,0
Dominica,4/2/20,12
Grenada,4/2/20,10
Mozambique,4/2/20,10
Syria,4/2/20,16
Timor-Leste,4/2/20,1
Belize,4/2/20,3
Laos,4/2/20,10
Libya,4/2/20,11
West Bank and Gaza,4/2/20,161
Guinea-Bissau,4/2/20,9
Mali,4/2/20,36
Saint Kitts and Nevis,4/2/20,9
Canada,4/2/20,2
Canada,4/2/20,6
Kosovo,4/2/20,125
Burma,4/2/20,20
United Kingdom,4/2/20,3
United Kingdom,4/2/20,3
United Kingdom,4/2/20,5
MS Zaandam,4/2/20,9
Botswana,4/2/20,4
Burundi,4/2/20,3
Sierra Leone,4/2/20,2
Netherlands,4/2/20,2
Malawi,4/2/20,3
United Kingdom,4/2/20,0
France,4/2/20,0
South Sudan,4/2/20,0
Western Sahara,4/2/20,0
Sao Tome and Principe,4/2/20,0
Yemen,4/2/20,0
Comoros,4/2/20,0
Tajikistan,4/2/20,0
Lesotho,4/2/20,0
Afghanistan,4/3/20,281
Albania,4/3/20,304
Algeria,4/3/20,1171
Andorra,4/3/20,439
Angola,4/3/20,8
Antigua and Barbuda,4/3/20,15
Argentina,4/3/20,1265
Armenia,4/3/20,736
Australia,4/3/20,91
Australia,4/3/20,2389
Australia,4/3/20,22
Australia,4/3/20,873
Australia,4/3/20,396
Australia,4/3/20,74
Australia,4/3/20,1085
Australia,4/3/20,400
Austria,4/3/20,11524
Azerbaijan,4/3/20,443
Bahamas,4/3/20,24
Bahrain,4/3/20,672
Bangladesh,4/3/20,61
Barbados,4/3/20,51
Belarus,4/3/20,351
Belgium,4/3/20,16770
Benin,4/3/20,16
Bhutan,4/3/20,5
Bolivia,4/3/20,132
Bosnia and Herzegovina,4/3/20,579
Brazil,4/3/20,9056
Brunei,4/3/20,134
Bulgaria,4/3/20,485
Burkina Faso,4/3/20,302
Cabo Verde,4/3/20,6
Cambodia,4/3/20,114
Cameroon,4/3/20,509
Canada,4/3/20,969
Canada,4/3/20,1174
Canada,4/3/20,13
Canada,4/3/20,182
Canada,4/3/20,91
Canada,4/3/20,195
Canada,4/3/20,207
Canada,4/3/20,3255
Canada,4/3/20,22
Canada,4/3/20,6101
Canada,4/3/20,220
Central African Republic,4/3/20,8
Chad,4/3/20,8
Chile,4/3/20,3737
China,4/3/20,990
China,4/3/20,584
China,4/3/20,579
China,4/3/20,349
China,4/3/20,138
China,4/3/20,1514
China,4/3/20,254
China,4/3/20,146
China,4/3/20,168
China,4/3/20,326
China,4/3/20,489
China,4/3/20,1276
China,4/3/20,845
China,4/3/20,67802
China,4/3/20,1019
China,4/3/20,117
China,4/3/20,651
China,4/3/20,937
China,4/3/20,98
China,4/3/20,141
China,4/3/20,43
China,4/3/20,75
China,4/3/20,18
China,4/3/20,255
China,4/3/20,778
China,4/3/20,526
China,4/3/20,137
China,4/3/20,555
China,4/3/20,180
China,4/3/20,1
China,4/3/20,76
China,4/3/20,184
China,4/3/20,1260
Colombia,4/3/20,1267
Congo (Brazzaville),4/3/20,22
Congo (Kinshasa),4/3/20,134
Costa Rica,4/3/20,416
Cote d'Ivoire,4/3/20,218
Croatia,4/3/20,1079
Diamond Princess,4/3/20,712
Cuba,4/3/20,269
Cyprus,4/3/20,396
Czechia,4/3/20,4091
