FIPS,RegionName,var,value
47079,Henry,2008,83225.0
47025,Claiborne,2008,94025.0
48025,Bee,2008,
47143,Rhea,2008,107716.66666666669
47131,Obion,2008,64033.333333333336
18027,Daviess,2008,76366.66666666667
2110,Juneau,2008,309291.6666666667
8029,Delta,2008,180083.33333333334
12129,Wakulla,2008,166891.66666666666
54029,Hancock,2008,59316.66666666666
47117,Marshall,2008,94983.33333333331
13029,Bryan,2008,203933.3333333333
13305,Wayne,2008,99991.66666666669
13187,Lumpkin,2008,189275.0
53031,Jefferson,2008,306550.0
28099,Neshoba,2008,89250.0
35017,Grant,2008,112125.0
47055,Giles,2008,88250.0
39019,Carroll,2008,74500.0
18137,Ripley,2008,115041.66666666669
13143,Haralson,2008,86608.33333333333
30047,Lake,2008,
26105,Mason,2008,93716.66666666669
13169,Jones,2008,105650.0
51033,Caroline,2008,203216.66666666663
18079,Jennings,2008,91716.66666666669
47017,Carroll,2008,58050.0
12007,Bradford,2008,128341.66666666669
13177,Lee,2008,149933.33333333334
13123,Gilmer,2008,187650.0
18175,Washington,2008,84166.66666666667
47115,Marion,2008,101283.33333333331
8087,Morgan,2008,118141.66666666669
6021,Glenn,2008,192100.0
13195,Madison,2008,97808.33333333331
48363,Palo Pinto,2008,
47097,Lauderdale,2008,63275.0
47077,Henderson,2008,79308.33333333333
12049,Hardee,2008,103041.66666666669
18179,Wells,2008,103141.66666666669
13279,Toombs,2008,90208.33333333331
13293,Upson,2008,74250.0
13311,White,2008,
28091,Marion,2008,87950.0
36049,Lewis,2008,83975.0
18021,Clay,2008,75900.0
24039,Somerset,2008,126016.66666666669
13207,Monroe,2008,168458.33333333334
48407,San Jacinto,2008,
18135,Randolph,2008,
47109,McNairy,2008,52558.333333333336
47071,Hardin,2008,
18129,Posey,2008,113525.0
47185,White,2008,92516.66666666669
41061,Union,2008,147033.33333333334
18031,Decatur,2008,104325.0
8083,Montezuma,2008,201658.3333333333
29007,Audrain,2008,89158.33333333333
29175,Randolph,2008,80116.66666666667
36123,Yates,2008,103491.66666666669
41057,Tillamook,2008,295958.3333333333
32001,Churchill,2008,178550.0
47081,Hickman,2008,87675.0
50015,Lamoille,2008,
51630,Fredericksburg City,2008,293133.3333333333
18041,Fayette,2008,65458.333333333336
18143,Scott,2008,84266.66666666667
22121,West Baton Rouge,2008,154550.0
48225,Houston,2008,
51099,King George,2008,267258.3333333333
49051,Wasatch,2008,378166.6666666667
8107,Routt,2008,548658.3333333334
48293,Limestone,2008,83225.0
18149,Starke,2008,96816.66666666669
8119,Teller,2008,194858.3333333333
48007,Aransas,2008,
18047,Franklin,2008,119850.0
8039,Elbert,2008,289616.6666666667
1007,Bibb,2008,103666.66666666669
8075,Logan,2008,102100.0
47057,Grainger,2008,107525.0
28039,George,2008,110141.66666666669
51600,Fairfax City,2008,408083.3333333333
48179,Gray,2008,
47111,Macon,2008,90025.0
47133,Overton,2008,64225.0
47129,Morgan,2008,76375.0
28043,Grenada,2008,84808.33333333333
13189,McDuffie,2008,75550.0
13291,Union,2008,179466.66666666666
18075,Jay,2008,64416.66666666666
13237,Putnam,2008,204075.0
41013,Crook,2008,194625.0
18147,Spencer,2008,88050.0
18049,Fulton,2008,91100.0
22083,Richland,2008,
55061,Kewaunee,2008,116200.0
4012,La Paz,2008,138891.66666666666
31177,Washington,2008,130150.0
24029,Kent,2008,240458.3333333333
48123,De Witt,2008,
6063,Plumas,2008,267700.0
18117,Orange,2008,69433.33333333333
48281,Lampasas,2008,154666.66666666666
18123,Perry,2008,76191.66666666667
47159,Smith,2008,107725.0
47173,Union,2008,106475.0
47075,Haywood,2008,67550.0
48133,Eastland,2008,
6027,Inyo,2008,
47085,Humphreys,2008,86833.33333333333
13025,Brantley,2008,83766.66666666667
36097,Schuyler,2008,89783.33333333333
47171,Unicoi,2008,
6043,Mariposa,2008,270383.3333333333
47091,Johnson,2008,91791.66666666669
13231,Pike,2008,131708.33333333334
13211,Morgan,2008,222933.3333333333
8015,Chaffee,2008,273075.0
18139,Rush,2008,
18045,Fountain,2008,81375.0
48163,Frio,2008,
8097,Pitkin,2008,1424150.0
47023,Chester,2008,84608.33333333333
47181,Wayne,2008,70558.33333333333
12041,Gilchrist,2008,149883.33333333334
13163,Jefferson,2008,71558.33333333333
48415,Scurry,2008,
47139,Polk,2008,112491.66666666669
48395,Robertson,2008,
25007,Dukes,2008,605608.3333333334
47005,Benton,2008,69258.33333333333
12029,Dixie,2008,109933.33333333331
18165,Vermillion,2008,72916.66666666667
8093,Park,2008,202700.0
18159,Tipton,2008,105425.0
12045,Gulf,2008,166583.33333333334
53055,San Juan,2008,478891.6666666667
22125,West Feliciana,2008,169575.0
8051,Gunnison,2008,315275.0
48353,Nolan,2008,84658.33333333333
1029,Cleburne,2008,98366.66666666669
47033,Crockett,2008,71258.33333333333
19141,O Brien,2008,
18111,Newton,2008,104941.66666666669
1027,Clay,2008,76091.66666666667
47015,Cannon,2008,120925.0
6105,Trinity,2008,
47061,Grundy,2008,74775.0
2150,Kodiak Island,2008,
48059,Callahan,2008,
48487,Wilbarger,2008,
2130,Ketchikan Gateway,2008,
12043,Glades,2008,135433.33333333334
18125,Pike,2008,66783.33333333333
16041,Franklin,2008,174300.0
18009,Blackford,2008,65000.0
13079,Crawford,2008,116433.33333333331
21197,Powell,2008,
51610,Falls Church City,2008,544091.6666666666
51081,Greensville,2008,96841.66666666669
47039,Decatur,2008,67508.33333333333
48507,Zavala,2008,61483.333333333336
47087,Jackson,2008,
12037,Franklin,2008,252491.66666666663
51057,Essex,2008,209966.66666666663
48077,Clay,2008,
18025,Crawford,2008,67016.66666666667
18155,Switzerland,2008,92208.33333333331
48399,Runnels,2008,97333.33333333331
13281,Towns,2008,195708.3333333333
18101,Martin,2008,70950.0
16081,Teton,2008,329633.3333333333
48429,Stephens,2008,100908.33333333331
30001,Beaverhead,2008,
8019,Clear Creek,2008,219958.3333333333
48237,Jack,2008,98925.0
18007,Benton,2008,80241.66666666667
18171,Warren,2008,89558.33333333333
48425,Somervell,2008,182466.66666666663
4011,Greenlee,2008,96100.0
47083,Houston,2008,67916.66666666667
48307,McCulloch,2008,101708.33333333331
47169,Trousdale,2008,103275.0
47027,Clay,2008,
18161,Union,2008,87683.33333333333
21181,Nicholas,2008,71633.33333333333
31173,Thurston,2008,
48207,Haskell,2008,
38021,Dickey,2008,
48119,Delta,2008,73275.0
31123,Morrill,2008,60508.333333333336
36041,Hamilton,2008,182241.66666666663
27125,Red Lake,2008,57258.333333333336
8023,Costilla,2008,
31163,Sherman,2008,
51091,Highland,2008,111425.0
31073,Gosper,2008,79066.66666666667
6037,Los Angeles,2009,397366.6666666667
17031,Cook,2009,216708.3333333333
48201,Harris,2009,131508.33333333334
4013,Maricopa,2009,179125.0
6073,San Diego,2009,372991.6666666667
6059,Orange,2009,515700.0
36047,Kings,2009,438991.6666666667
12086,Miami-Dade,2009,187366.66666666663
48113,Dallas,2009,110950.0
36081,Queens,2009,390966.6666666667
6065,Riverside,2009,231075.0
6071,San Bernardino,2009,202241.66666666663
32003,Clark,2009,159808.33333333334
53033,King,2009,361441.6666666667
26163,Wayne,2009,72441.66666666667
48439,Tarrant,2009,121891.66666666669
6085,Santa Clara,2009,594400.0
12011,Broward,2009,154866.66666666666
48029,Bexar,2009,127316.66666666669
36061,New York,2009,797833.3333333334
42101,Philadelphia,2009,118841.66666666669
6001,Alameda,2009,455441.6666666667
25017,Middlesex,2009,360050.0
36103,Suffolk,2009,372541.6666666667
6067,Sacramento,2009,222900.0
36005,Bronx,2009,336500.0
36059,Nassau,2009,423058.3333333333
12099,Palm Beach,2009,174600.0
39035,Cuyahoga,2009,112483.33333333331
12057,Hillsborough,2009,145783.33333333334
42003,Allegheny,2009,106508.33333333331
26125,Oakland,2009,143841.66666666666
39049,Franklin,2009,127525.0
27053,Hennepin,2009,210900.0
12095,Orange,2009,159800.0
51059,Fairfax,2009,417291.6666666667
6013,Contra Costa,2009,372016.6666666667
49035,Salt Lake,2009,256350.0
48453,Travis,2009,209491.66666666663
29189,Saint Louis,2009,157075.0
4019,Pima,2009,177133.33333333334
24031,Montgomery,2009,386083.3333333333
15003,Honolulu,2009,493616.6666666667
36119,Westchester,2009,543341.6666666666
55079,Milwaukee,2009,123175.0
6019,Fresno,2009,175416.66666666666
47157,Shelby,2009,106575.0
13121,Fulton,2009,183725.0
37119,Mecklenburg,2009,162033.33333333334
17043,Du Page,2009,270700.0
9001,Fairfield,2009,406333.3333333333
12103,Pinellas,2009,141525.0
34003,Bergen,2009,429091.6666666667
18097,Marion,2009,103250.0
37183,Wake,2009,203175.0
9003,Hartford,2009,225808.3333333333
12031,Duval,2009,145166.66666666666
24033,Prince Georges,2009,246941.66666666663
9009,New Haven,2009,235700.0
26099,Macomb,2009,111808.33333333331
6029,Kern,2009,149083.33333333334
6111,Ventura,2009,429883.3333333333
34023,Middlesex,2009,305250.0
13135,Gwinnett,2009,160383.33333333334
6075,San Francisco,2009,704441.6666666666
24005,Baltimore,2009,239333.3333333333
39061,Hamilton,2009,119875.0
48141,El Paso,2009,117100.0
42091,Montgomery,2009,276633.3333333333
25027,Worcester,2009,226583.3333333333
53053,Pierce,2009,242766.66666666663
34013,Essex,2009,343408.3333333333
48085,Collin,2009,190033.3333333333
36055,Monroe,2009,122033.33333333331
25009,Essex,2009,309941.6666666667
41051,Multnomah,2009,263516.6666666667
25025,Suffolk,2009,316616.6666666667
40109,Oklahoma,2009,106266.66666666669
6081,San Mateo,2009,669400.0
53061,Snohomish,2009,296933.3333333333
17097,Lake,2009,239366.66666666663
13089,Dekalb,2009,140491.66666666666
13067,Cobb,2009,179350.0
6077,San Joaquin,2009,181741.66666666663
17197,Will,2009,199283.3333333333
29095,Jackson,2009,116885.71428571428
25021,Norfolk,2009,348358.3333333333
48121,Denton,2009,167658.33333333334
35001,Bernalillo,2009,193183.3333333333
1073,Jefferson,2009,111725.0
34017,Hudson,2009,345050.0
34025,Monmouth,2009,373316.6666666667
47037,Davidson,2009,153141.66666666666
44007,Providence,2009,199966.66666666663
42017,Bucks,2009,295166.6666666667
8041,El Paso,2009,190658.3333333333
24510,Baltimore City,2009,124350.0
12071,Lee,2009,145283.33333333334
40143,Tulsa,2009,105216.66666666669
26081,Kent,2009,124808.33333333331
12105,Polk,2009,131758.33333333334
11001,District of Columbia,2009,354925.0
8031,Denver,2009,211050.0
34029,Ocean,2009,281183.3333333333
8005,Arapahoe,2009,194575.0
25005,Bristol,2009,256116.66666666663
20091,Johnson,2009,213050.0
12009,Brevard,2009,133775.0
39153,Summit,2009,116658.33333333331
10003,New Castle,2009,219700.0
24003,Anne Arundel,2009,312325.0
34039,Union,2009,324825.0
39113,Montgomery,2009,96533.33333333331
8059,Jefferson,2009,236075.0
41067,Washington,2009,265008.3333333333
42071,Lancaster,2009,184683.3333333333
31055,Douglas,2009,127250.0
49049,Utah,2009,247458.3333333333
17089,Kane,2009,218425.0
6099,Stanislaus,2009,158408.33333333334
34007,Camden,2009,185750.0
27123,Ramsey,2009,166133.33333333334
34031,Passaic,2009,322066.6666666667
42029,Chester,2009,312208.3333333333
20173,Sedgwick,2009,118833.33333333331
18089,Lake,2009,125058.33333333331
25023,Plymouth,2009,294708.3333333333
12127,Volusia,2009,139191.66666666666
34027,Morris,2009,414383.3333333333
37081,Guilford,2009,122666.66666666669
55025,Dane,2009,208116.66666666663
6097,Sonoma,2009,398033.3333333333
53063,Spokane,2009,170575.0
36085,Richmond,2009,392483.3333333333
36067,Onondaga,2009,122166.66666666669
12101,Pasco,2009,129866.66666666669
25013,Hampden,2009,182525.0
48339,Montgomery,2009,183191.66666666663
45045,Greenville,2009,138116.66666666666
34005,Burlington,2009,236233.3333333333
6107,Tulare,2009,155883.33333333334
39095,Lucas,2009,92391.66666666669
8001,Adams,2009,162050.0
22033,East Baton Rouge,2009,131083.33333333334
51810,Virginia Beach City,2009,251958.3333333333
42133,York,2009,170425.0
22051,Jefferson,2009,146250.0
47093,Knox,2009,143900.0
19153,Polk,2009,141408.33333333334
26049,Genesee,2009,77066.66666666667
53011,Clark,2009,222850.0
6083,Santa Barbara,2009,461383.3333333333
12117,Seminole,2009,180000.0
48491,Williamson,2009,170700.0
32031,Washoe,2009,209641.66666666663
6053,Monterey,2009,345700.0
6095,Solano,2009,250591.66666666663
1097,Mobile,2009,114041.66666666669
42011,Berks,2009,169675.0
51153,Prince William,2009,269191.6666666667
33011,Hillsborough,2009,216100.0
27037,Dakota,2009,213216.66666666663
16001,Ada,2009,186100.0
55133,Waukesha,2009,238683.3333333333
45079,Richland,2009,133908.33333333334
5119,Pulaski,2009,120575.0
12115,Sarasota,2009,172183.33333333334
41005,Clackamas,2009,285141.6666666667
4021,Pinal,2009,127758.33333333331
39151,Stark,2009,105441.66666666669
36071,Orange,2009,257658.3333333333
39017,Butler,2009,135933.33333333334
34021,Mercer,2009,247350.0
42129,Westmoreland,2009,106808.33333333331
29183,Saint Charles,2009,181983.3333333333
18003,Allen,2009,97791.66666666669
41039,Lane,2009,213883.3333333333
37067,Forsyth,2009,133575.0
45019,Charleston,2009,223758.3333333333
42077,Lehigh,2009,179450.0
6061,Placer,2009,333191.6666666667
26161,Washtenaw,2009,181008.3333333333
48355,Nueces,2009,129333.33333333331
47065,Hamilton,2009,138233.33333333334
1089,Madison,2009,152883.33333333334
12083,Marion,2009,122508.33333333331
27003,Anoka,2009,179241.66666666666
34035,Somerset,2009,372616.6666666667
12081,Manatee,2009,170625.0
12021,Collier,2009,247125.0
42079,Luzerne,2009,103208.33333333331
37051,Cumberland,2009,117541.66666666669
29510,Saint Louis City,2009,114050.0
51041,Chesterfield,2009,206641.66666666663
41047,Marion,2009,187733.3333333333
48039,Brazoria,2009,159683.33333333334
51107,Loudoun,2009,376166.6666666667
36087,Rockland,2009,411208.3333333333
48027,Bell,2009,106791.66666666669
17111,McHenry,2009,210225.0
51087,Henrico,2009,203741.66666666663
49011,Davis,2009,234366.66666666663
36001,Albany,2009,200225.0
39093,Lorain,2009,123441.66666666669
8069,Larimer,2009,218783.3333333333
42095,Northampton,2009,201000.0
12033,Escambia,2009,126208.33333333331
36027,Dutchess,2009,276533.3333333333
12069,Lake,2009,152258.33333333334
21067,Fayette,2009,139933.33333333334
17201,Winnebago,2009,118883.33333333331
33015,Rockingham,2009,247341.66666666663
8013,Boulder,2009,309041.6666666667
2020,Anchorage,2009,272466.6666666667
48167,Galveston,2009,156850.0
34015,Gloucester,2009,211975.0
24027,Howard,2009,394708.3333333333
8035,Douglas,2009,303741.6666666667
31109,Lancaster,2009,128491.66666666669
45083,Spartanburg,2009,112133.33333333331
26065,Ingham,2009,110150.0
42049,Erie,2009,106716.66666666669
48303,Lubbock,2009,104416.66666666669
12111,Saint Lucie,2009,116050.0
12073,Leon,2009,168691.66666666666
29077,Greene,2009,122225.0
18057,Hamilton,2009,193525.0
34001,Atlantic,2009,232050.0
9011,New London,2009,238383.3333333333
17163,Saint Clair,2009,107150.0
6079,San Luis Obispo,2009,445950.0
17119,Madison,2009,112566.66666666669
12097,Osceola,2009,137683.33333333334
42043,Dauphin,2009,149975.0
37063,Durham,2009,161733.33333333334
18141,Saint Joseph,2009,97908.33333333331
13051,Chatham,2009,152058.33333333334
26139,Ottawa,2009,141508.33333333334
47149,Rutherford,2009,142066.66666666666
45063,Lexington,2009,135550.0
6087,Santa Cruz,2009,536841.6666666666
13063,Clayton,2009,87733.33333333333
40027,Cleveland,2009,119391.66666666669
22017,Caddo,2009,89071.42857142857
8123,Weld,2009,159041.66666666666
6041,Marin,2009,734741.6666666666
53067,Thurston,2009,246641.66666666663
53035,Kitsap,2009,271725.0
26077,Kalamazoo,2009,119083.33333333331
48479,Webb,2009,98366.66666666669
55009,Brown,2009,143241.66666666666
12001,Alachua,2009,163658.33333333334
28049,Hinds,2009,99366.66666666669
24025,Harford,2009,264766.6666666667
53077,Yakima,2009,143733.33333333334
51710,Norfolk City,2009,183625.0
39099,Mahoning,2009,74108.33333333333
37021,Buncombe,2009,201216.66666666663
27163,Washington,2009,223900.0
42041,Cumberland,2009,178075.0
48309,McLennan,2009,107208.33333333331
36065,Oneida,2009,106450.0
22103,Saint Tammany,2009,
24021,Frederick,2009,275433.3333333333
49057,Weber,2009,177650.0
39085,Lake,2009,139575.0
1101,Montgomery,2009,109475.0
45091,York,2009,149091.66666666666
51550,Chesapeake City,2009,243641.66666666663
29047,Clay,2009,140025.0
5007,Benton,2009,131450.0
6007,Butte,2009,225750.0
36091,Saratoga,2009,226966.66666666663
29099,Jefferson,2009,161075.0
36063,Niagara,2009,97100.0
25001,Barnstable,2009,342341.6666666667
42069,Lackawanna,2009,126433.33333333331
13057,Cherokee,2009,174641.66666666666
39165,Warren,2009,172741.66666666666
4025,Yavapai,2009,222600.0
39155,Trumbull,2009,81091.66666666667
48423,Smith,2009,
35013,Dona Ana,2009,166516.66666666666
42125,Washington,2009,112941.66666666669
51013,Arlington,2009,501975.0
37071,Gaston,2009,105116.66666666669
51760,Richmond City,2009,144383.33333333334
13151,Henry,2009,138208.33333333334
41029,Jackson,2009,211975.0
37129,New Hanover,2009,201400.0
37179,Union,2009,175575.0
53073,Whatcom,2009,270991.6666666667
17019,Champaign,2009,132483.33333333334
6113,Yolo,2009,297358.3333333333
36007,Broome,2009,108633.33333333331
13245,Richmond,2009,87758.33333333333
27137,Saint Louis,2009,111866.66666666669
4015,Mohave,2009,160025.0
26145,Saginaw,2009,73475.0
18039,Elkhart,2009,116608.33333333331
17167,Sangamon,2009,118758.33333333331
39025,Clermont,2009,141133.33333333334
4027,Yuma,2009,142358.33333333334
55101,Racine,2009,156700.0
1117,Shelby,2009,180383.3333333333
48041,Brazos,2009,150858.33333333334
1125,Tuscaloosa,2009,138350.0
54039,Kanawha,2009,82816.66666666667
22019,Calcasieu,2009,128016.66666666669
12019,Clay,2009,170658.33333333334
12109,Saint Johns,2009,243591.66666666663
9005,Litchfield,2009,250458.3333333333
13215,Muscogee,2009,102000.0
16027,Canyon,2009,129358.33333333331
45007,Anderson,2009,111033.33333333331
17143,Peoria,2009,104116.66666666669
15001,Hawaii,2009,286991.6666666667
42019,Butler,2009,159491.66666666666
47187,Williamson,2009,303100.0
36111,Ulster,2009,215416.66666666663
1003,Baldwin,2009,166716.66666666666
6017,El Dorado,2009,337358.3333333333
26093,Livingston,2009,169650.0
12091,Okaloosa,2009,179333.33333333334
51700,Newport News City,2009,191383.3333333333
18163,Vanderburgh,2009,96183.33333333331
13139,Hall,2009,153333.33333333334
37025,Cabarrus,2009,144025.0
20177,Shawnee,2009,112766.66666666669
45015,Berkeley,2009,153075.0
37133,Onslow,2009,148325.0
6089,Shasta,2009,211066.66666666663
55087,Outagamie,2009,135775.0
13117,Forsyth,2009,243200.0
53005,Benton,2009,165775.0
6025,Imperial,2009,153308.33333333334
39041,Delaware,2009,229850.0
18157,Tippecanoe,2009,130225.0
12053,Hernando,2009,118983.33333333331
39103,Medina,2009,161575.0
47125,Montgomery,2009,123016.66666666669
26121,Muskegon,2009,86183.33333333333
42089,Monroe,2009,170600.0
37101,Johnston,2009,143000.0
12005,Bay,2009,175216.66666666666
37147,Pitt,2009,114875.0
24013,Carroll,2009,295158.3333333333
55139,Winnebago,2009,137966.66666666666
39089,Licking,2009,128833.33333333331
55059,Kenosha,2009,159233.33333333334
44003,Kent,2009,200083.3333333333
9007,Middlesex,2009,274858.3333333333
18127,Porter,2009,171133.33333333334
26147,Saint Clair,2009,100825.0
37057,Davidson,2009,105150.0
29019,Boone,2009,149550.0
10001,Kent,2009,170041.66666666666
45013,Beaufort,2009,291875.0
39057,Greene,2009,142108.33333333334
39133,Portage,2009,140341.66666666666
28033,DeSoto,2009,
47165,Sumner,2009,151091.66666666666
26075,Jackson,2009,101350.0
12015,Charlotte,2009,135008.33333333334
21117,Kenton,2009,126433.33333333331
37097,Iredell,2009,133666.66666666666
36083,Rensselaer,2009,171658.33333333334
8101,Pueblo,2009,115041.66666666669
31153,Sarpy,2009,144016.66666666666
25015,Hampshire,2009,238133.3333333333
41017,Deschutes,2009,230141.66666666663
20209,Wyandotte,2009,87116.66666666667
48209,Hays,2009,168941.66666666666
34011,Cumberland,2009,155000.0
47163,Sullivan,2009,114458.33333333331
26021,Berrien,2009,128950.0
50007,Chittenden,2009,248850.0
15009,Maui,2009,482583.3333333333
36093,Schenectady,2009,162016.66666666666
37035,Catawba,2009,112191.66666666669
42027,Centre,2009,183633.3333333333
6031,Kings,2009,172350.0
9013,Tolland,2009,240383.3333333333
26115,Monroe,2009,127950.0
12113,Santa Rosa,2009,167883.33333333334
37001,Alamance,2009,121983.33333333331
48251,Johnson,2009,119716.66666666669
6039,Madera,2009,178775.0
38017,Cass,2009,147641.66666666666
42055,Franklin,2009,180800.0
48139,Ellis,2009,126083.33333333331
34037,Sussex,2009,252866.66666666663
42107,Schuylkill,2009,65158.333333333336
30111,Yellowstone,2009,194141.66666666663
17161,Rock Island,2009,91766.66666666669
24043,Washington,2009,186658.3333333333
8077,Mesa,2009,207475.0
24017,Charles,2009,284033.3333333333
33013,Merrimack,2009,209716.66666666663
12085,Martin,2009,183616.66666666663
39045,Fairfield,2009,145591.66666666666
18063,Hendricks,2009,143408.33333333334
35049,Santa Fe,2009,379941.6666666667
13223,Paulding,2009,128491.66666666669
37151,Randolph,2009,107525.0
12017,Citrus,2009,126025.0
51510,Alexandria City,2009,406041.6666666667
13153,Houston,2009,113216.66666666669
18081,Johnson,2009,126900.0
37159,Rowan,2009,129975.0
39023,Clark,2009,95341.66666666669
49053,Washington,2009,245800.0
12061,Indian River,2009,149825.0
18105,Monroe,2009,133316.66666666666
51650,Hampton City,2009,176016.66666666666
48329,Midland,2009,148475.0
42051,Fayette,2009,71016.66666666667
45035,Dorchester,2009,159533.33333333334
6055,Napa,2009,431425.0
26025,Calhoun,2009,87216.66666666667
17179,Tazewell,2009,118283.33333333331
36013,Chautauqua,2009,74483.33333333333
6023,Humboldt,2009,270408.3333333333
4005,Coconino,2009,282175.0
37155,Robeson,2009,65675.0
55073,Marathon,2009,122975.0
37135,Orange,2009,246900.0
42075,Lebanon,2009,155441.66666666666
13097,Douglas,2009,125141.66666666669
18095,Madison,2009,74066.66666666667
48187,Guadalupe,2009,165158.33333333334
48441,Taylor,2009,85258.33333333333
48485,Wichita,2009,87175.0
4003,Cochise,2009,157708.33333333334
25003,Berkshire,2009,210483.3333333333
19103,Johnson,2009,168825.0
27139,Scott,2009,224558.3333333333
51179,Stafford,2009,262858.3333333333
34019,Hunterdon,2009,376025.0
13077,Coweta,2009,146133.33333333334
42013,Blair,2009,88816.66666666667
44009,Washington,2009,317333.3333333333
5131,Sebastian,2009,104158.33333333331
39173,Wood,2009,119925.0
40031,Comanche,2009,83341.66666666667
13073,Columbia,2009,166408.33333333334
33017,Strafford,2009,195666.66666666663
47009,Blount,2009,128966.66666666669
47179,Washington,2009,120358.33333333331
51177,Spotsylvania,2009,193900.0
36075,Oswego,2009,86925.0
48183,Gregg,2009,116591.66666666669
48375,Potter,2009,79608.33333333333
48181,Grayson,2009,89100.0
45077,Pickens,2009,121358.33333333331
21015,Boone,2009,164216.66666666666
9015,Windham,2009,196008.3333333333
18035,Delaware,2009,79033.33333333333
29097,Jasper,2009,92933.33333333331
22015,Bossier,2009,130925.0
48367,Parker,2009,159508.33333333334
53057,Skagit,2009,229425.0
13059,Clarke,2009,134591.66666666666
41043,Linn,2009,163858.33333333334
42085,Mercer,2009,89383.33333333333
36045,Jefferson,2009,126083.33333333331
40017,Canadian,2009,118666.66666666669
55117,Sheboygan,2009,131766.66666666666
17093,Kendall,2009,216408.3333333333
37085,Harnett,2009,143733.33333333334
55063,La Crosse,2009,121358.33333333331
39169,Wayne,2009,119833.33333333331
47189,Wilson,2009,183191.66666666663
17091,Kankakee,2009,129133.33333333331
5045,Faulkner,2009,121691.66666666669
36089,Saint Lawrence,2009,69533.33333333333
22109,Terrebonne,2009,140666.66666666666
18091,La Porte,2009,176016.66666666666
26005,Allegan,2009,124033.33333333331
20045,Douglas,2009,184908.3333333333
13045,Carroll,2009,104683.33333333331
48451,Tom Green,2009,
30063,Missoula,2009,257216.66666666663
13185,Lowndes,2009,138108.33333333334
34041,Warren,2009,251325.0
36069,Ontario,2009,128708.33333333331
18167,Vigo,2009,76283.33333333333
39029,Columbiana,2009,73041.66666666667
26017,Bay,2009,88516.66666666667
26045,Eaton,2009,122650.0
41019,Douglas,2009,153750.0
45085,Sumter,2009,78450.0
4017,Navajo,2009,173950.0
22005,Ascension,2009,169250.0
5125,Saline,2009,128825.0
37089,Henderson,2009,184350.0
13113,Fayette,2009,227550.0
39003,Allen,2009,87691.66666666667
17037,De Kalb,2009,177575.0
24037,Saint Marys,2009,280583.3333333333
16019,Bonneville,2009,147250.0
48257,Kaufman,2009,123225.0
13313,Whitfield,2009,100933.33333333331
39109,Miami,2009,118616.66666666669
53015,Cowlitz,2009,179216.66666666666
55127,Walworth,2009,166425.0
55039,Fond du Lac,2009,126008.33333333331
36109,Tompkins,2009,161841.66666666666
39007,Ashtabula,2009,86816.66666666667
24015,Cecil,2009,231191.66666666663
13015,Bartow,2009,111533.33333333331
26091,Lenawee,2009,96650.0
51085,Hanover,2009,234700.0
36079,Putnam,2009,344308.3333333333
29037,Cass,2009,
41071,Yamhill,2009,207558.3333333333
36101,Steuben,2009,76941.66666666667
51003,Albemarle,2009,282200.0
47011,Bradley,2009,108908.33333333331
12055,Highlands,2009,103808.33333333331
6057,Nevada,2009,360583.3333333333
55035,Eau Claire,2009,132666.66666666666
24045,Wicomico,2009,148841.66666666666
47113,Madison,2009,90933.33333333331
37045,Cleveland,2009,90150.0
2090,Fairbanks North Star,2009,224425.0
34009,Cape May,2009,353208.3333333333
51770,Roanoke City,2009,117158.33333333331
22057,Lafourche,2009,
54061,Monongalia,2009,173900.0
5051,Garland,2009,131733.33333333334
12035,Flagler,2009,163475.0
51740,Portsmouth City,2009,166416.66666666666
28089,Madison,2009,192191.66666666663
6101,Sutter,2009,186066.66666666663
13095,Dougherty,2009,98066.66666666669
42097,Northumberland,2009,86166.66666666667
19061,Dubuque,2009,124266.66666666669
37157,Rockingham,2009,89475.0
12119,Sumter,2009,195833.3333333333
39055,Geauga,2009,214358.3333333333
1095,Marshall,2009,100275.0
39157,Tuscarawas,2009,91250.0
48037,Bowie,2009,96608.33333333331
45075,Orangeburg,2009,87450.0
51161,Roanoke,2009,164658.33333333334
56021,Laramie,2009,193016.66666666663
27019,Carver,2009,243933.3333333333
30029,Flathead,2009,249516.66666666663
37023,Burke,2009,103458.33333333331
21037,Campbell,2009,120433.33333333331
47155,Sevier,2009,164008.33333333334
19169,Story,2009,137041.66666666666
30031,Gallatin,2009,306000.0
29165,Platte,2009,217416.66666666663
53025,Grant,2009,111291.66666666669
33009,Grafton,2009,183358.3333333333
2170,Matanuska Susitna,2009,255875.0
36015,Chemung,2009,81391.66666666667
55027,Dodge,2009,130241.66666666669
24009,Calvert,2009,330208.3333333333
27141,Sherburne,2009,170741.66666666666
6045,Mendocino,2009,324775.0
54107,Wood,2009,83741.66666666667
40131,Rogers,2009,92116.66666666669
48005,Angelina,2009,113716.66666666669
55089,Ozaukee,2009,233625.0
48231,Hunt,2009,74725.0
41003,Benton,2009,254691.66666666663
13247,Rockdale,2009,134625.0
55109,Saint Croix,2009,200350.0
13297,Walton,2009,131533.33333333334
55055,Jefferson,2009,160350.0
1115,Saint Clair,2009,140958.33333333334
37027,Caldwell,2009,82758.33333333333
28081,Lee,2009,117008.33333333331
44005,Newport,2009,340091.6666666667
18067,Howard,2009,77058.33333333333
41033,Josephine,2009,198108.3333333333
36019,Clinton,2009,113008.33333333331
48361,Orange,2009,119275.0
