Index,state_abuja,state_kwara,state_lagos,state_ogun,state_oyo,state_rivers
2587,0,0,1,0,0,0
5372,0,0,1,0,0,0
8977,0,0,1,0,0,0
9372,0,0,1,0,0,0
17026,0,0,1,0,0,0
3377,0,0,1,0,0,0
1726,0,0,1,0,0,0
23696,0,0,1,0,0,0
13996,0,0,1,0,0,0
8106,0,0,1,0,0,0
23472,1,0,0,0,0,0
8215,0,0,0,1,0,0
7252,0,0,1,0,0,0
16158,0,0,1,0,0,0
934,0,0,1,0,0,0
12977,1,0,0,0,0,0
15614,0,0,1,0,0,0
9598,0,0,1,0,0,0
2829,0,0,1,0,0,0
10458,0,0,1,0,0,0
17723,0,0,0,0,1,0
17468,0,0,1,0,0,0
2068,0,0,1,0,0,0
6574,0,0,1,0,0,0
15947,0,0,1,0,0,0
2715,0,0,1,0,0,0
11499,0,0,1,0,0,0
16226,0,0,1,0,0,0
11243,0,0,1,0,0,0
11740,0,0,1,0,0,0
21512,0,0,1,0,0,0
7753,0,0,1,0,0,0
19378,1,0,0,0,0,0
9694,0,0,1,0,0,0
17835,0,0,1,0,0,0
17972,0,0,1,0,0,0
4274,0,0,1,0,0,0
10746,0,0,1,0,0,0
6551,0,0,1,0,0,0
5258,0,0,1,0,0,0
2615,0,0,1,0,0,0
3000,0,0,1,0,0,0
12060,0,0,1,0,0,0
24529,0,0,1,0,0,0
1304,0,0,1,0,0,0
13750,0,0,1,0,0,0
8195,0,0,1,0,0,0
16216,0,0,1,0,0,0
24023,0,0,1,0,0,0
5901,0,0,1,0,0,0
8871,0,0,1,0,0,0
23532,0,0,1,0,0,0
16070,0,0,1,0,0,0
23530,0,0,1,0,0,0
15887,0,0,1,0,0,0
23861,0,0,1,0,0,0
21516,0,0,1,0,0,0
12433,0,0,1,0,0,0
2196,0,0,1,0,0,0
14035,0,0,1,0,0,0
23305,0,0,1,0,0,0
4966,0,0,1,0,0,0
15323,0,0,1,0,0,0
3021,0,0,1,0,0,0
4050,0,0,1,0,0,0
4130,0,0,1,0,0,0
21104,0,0,0,0,1,0
11413,1,0,0,0,0,0
6806,0,0,1,0,0,0
23780,0,0,1,0,0,0
4950,0,0,1,0,0,0
8311,1,0,0,0,0,0
3810,0,0,1,0,0,0
5620,0,0,1,0,0,0
4198,0,0,1,0,0,0
3919,0,0,1,0,0,0
24315,0,0,1,0,0,0
12280,0,0,1,0,0,0
18377,0,0,1,0,0,0
21499,1,0,0,0,0,0
682,0,0,1,0,0,0
274,0,0,1,0,0,0
14704,0,0,1,0,0,0
25092,0,0,1,0,0,0
21999,0,0,1,0,0,0
9636,0,0,1,0,0,0
25147,0,0,1,0,0,0
22319,1,0,0,0,0,0
18300,0,0,1,0,0,0
16766,0,0,1,0,0,0
1881,0,0,1,0,0,0
2846,0,0,1,0,0,0
19521,0,0,0,0,1,0
12357,0,0,1,0,0,0
17394,0,0,1,0,0,0
334,0,0,1,0,0,0
24864,0,0,1,0,0,0
11039,0,0,1,0,0,0
9212,0,0,0,1,0,0
9158,0,0,1,0,0,0
2341,0,0,1,0,0,0
11901,0,0,1,0,0,0
421,0,0,1,0,0,0
15246,0,0,1,0,0,0
10551,0,0,1,0,0,0
10416,0,0,1,0,0,0
7879,0,0,1,0,0,0
15550,0,0,1,0,0,0
22406,0,0,1,0,0,0
23312,0,0,1,0,0,0
18226,0,0,1,0,0,0
1727,0,0,1,0,0,0
5818,0,0,1,0,0,0
1811,0,0,1,0,0,0
16671,0,0,1,0,0,0
18869,0,0,1,0,0,0
11588,0,0,1,0,0,0
3324,1,0,0,0,0,0
9714,0,0,1,0,0,0
428,0,0,1,0,0,0
13515,0,0,1,0,0,0
14592,0,0,1,0,0,0
7869,0,0,1,0,0,0
1893,0,0,1,0,0,0
22966,0,0,1,0,0,0
989,0,0,1,0,0,0
13786,1,0,0,0,0,0
11143,0,0,1,0,0,0
2923,0,0,1,0,0,0
22300,0,0,1,0,0,0
2673,0,0,1,0,0,0
24841,0,0,1,0,0,0
18118,0,0,1,0,0,0
3639,0,0,1,0,0,0
8238,0,0,1,0,0,0
15579,0,0,1,0,0,0
18336,0,0,1,0,0,0
1970,0,0,1,0,0,0
16305,0,0,1,0,0,0
13610,1,0,0,0,0,0
20995,0,0,1,0,0,0
1284,0,0,1,0,0,0
9884,0,0,1,0,0,0
23531,0,0,1,0,0,0
12715,0,0,1,0,0,0
3425,0,0,1,0,0,0
1540,0,0,1,0,0,0
8920,0,0,1,0,0,0
22861,0,0,1,0,0,0
19906,0,0,0,1,0,0
213,0,0,1,0,0,0
15619,0,0,1,0,0,0
21639,1,0,0,0,0,0
18492,0,0,1,0,0,0
20902,0,0,0,0,1,0
8927,0,0,1,0,0,0
1536,0,0,1,0,0,0
23077,0,0,1,0,0,0
16296,0,0,0,0,1,0
20111,0,0,0,0,1,0
23452,0,0,1,0,0,0
8959,0,0,1,0,0,0
18757,1,0,0,0,0,0
24725,0,0,1,0,0,0
17737,0,0,1,0,0,0
2979,0,0,1,0,0,0
16775,0,0,1,0,0,0
10575,0,0,1,0,0,0
10028,0,0,1,0,0,0
15677,0,0,1,0,0,0
19144,0,0,1,0,0,0
1143,0,0,1,0,0,0
6337,0,0,1,0,0,0
21555,0,0,1,0,0,0
7321,0,0,1,0,0,0
20370,0,0,0,0,1,0
18568,0,0,1,0,0,0
19022,1,0,0,0,0,0
1693,0,0,1,0,0,0
17527,0,0,1,0,0,0
8188,1,0,0,0,0,0
1790,0,0,1,0,0,0
18490,0,0,1,0,0,0
7818,0,0,1,0,0,0
19482,0,0,1,0,0,0
11537,0,0,1,0,0,0
9841,0,0,1,0,0,0
21412,0,0,1,0,0,0
10330,0,0,1,0,0,0
2535,0,0,1,0,0,0
7030,0,0,1,0,0,0
15145,0,0,1,0,0,0
1382,0,0,0,1,0,0
4770,0,0,1,0,0,0
15368,0,0,1,0,0,0
170,0,0,1,0,0,0
8163,0,0,1,0,0,0
7176,0,0,1,0,0,0
15716,0,0,1,0,0,0
17489,0,0,1,0,0,0
7664,0,0,1,0,0,0
17457,0,0,1,0,0,0
14482,0,0,1,0,0,0
15766,0,0,1,0,0,0
17018,0,0,1,0,0,0
12883,1,0,0,0,0,0
21533,1,0,0,0,0,0
1443,0,0,1,0,0,0
24658,0,0,1,0,0,0
30,0,0,1,0,0,0
20041,1,0,0,0,0,0
18302,0,0,1,0,0,0
14073,0,0,1,0,0,0
12429,0,0,1,0,0,0
2340,0,0,1,0,0,0
13507,0,0,1,0,0,0
799,1,0,0,0,0,0
20615,0,0,0,1,0,0
4306,0,0,1,0,0,0
24628,0,0,1,0,0,0
11971,0,0,1,0,0,0
1578,0,0,1,0,0,0
14605,0,0,1,0,0,0
11934,0,0,1,0,0,0
19798,1,0,0,0,0,0
18409,0,0,1,0,0,0
15302,0,0,1,0,0,0
14096,0,0,1,0,0,0
18205,1,0,0,0,0,0
17523,0,0,1,0,0,0
24301,0,0,1,0,0,0
21590,0,0,1,0,0,0
9640,0,0,1,0,0,0
7242,0,0,1,0,0,0
24352,0,0,1,0,0,0
21819,1,0,0,0,0,0
23326,1,0,0,0,0,0
22175,0,0,1,0,0,0
8123,0,0,1,0,0,0
13060,0,0,1,0,0,0
3123,0,0,1,0,0,0
270,0,0,1,0,0,0
3456,0,0,1,0,0,0
25089,0,0,1,0,0,0
8486,0,0,1,0,0,0
4879,0,0,1,0,0,0
19940,0,0,0,0,1,0
22787,0,0,1,0,0,0
24849,0,0,1,0,0,0
1296,1,0,0,0,0,0
17185,1,0,0,0,0,0
14817,0,0,1,0,0,0
11020,0,0,1,0,0,0
20639,0,0,0,0,1,0
17415,0,0,1,0,0,0
22363,1,0,0,0,0,0
4973,0,0,1,0,0,0
1330,0,0,1,0,0,0
4487,0,0,1,0,0,0
14786,0,0,1,0,0,0
24428,0,0,1,0,0,0
3680,0,0,1,0,0,0
15799,0,0,1,0,0,0
2565,0,0,1,0,0,0
16674,0,0,1,0,0,0
10289,0,0,1,0,0,0
9827,0,0,1,0,0,0
5823,0,0,1,0,0,0
12461,0,0,1,0,0,0
4584,0,0,1,0,0,0
10237,0,0,1,0,0,0
174,0,0,1,0,0,0
15364,0,0,0,0,1,0
2043,0,0,1,0,0,0
4768,0,0,1,0,0,0
5849,1,0,0,0,0,0
9269,0,0,1,0,0,0
19603,0,0,0,0,0,1
24539,0,0,1,0,0,0
11010,0,0,1,0,0,0
19317,0,0,0,0,1,0
20897,0,0,0,0,1,0
8156,0,0,1,0,0,0
20330,0,0,0,1,0,0
14399,0,0,1,0,0,0
46,0,0,1,0,0,0
9317,0,0,1,0,0,0
18047,0,0,1,0,0,0
12035,0,0,1,0,0,0
2349,0,0,1,0,0,0
9029,0,0,1,0,0,0
7934,0,0,1,0,0,0
19950,0,0,0,0,1,0
10117,0,0,1,0,0,0
5702,0,0,1,0,0,0
10869,0,0,1,0,0,0
20137,0,0,1,0,0,0
18722,1,0,0,0,0,0
8189,0,0,1,0,0,0
4576,0,0,0,0,0,1
3633,0,0,0,0,0,1
19551,1,0,0,0,0,0
10862,0,0,1,0,0,0
1870,0,0,1,0,0,0
12320,0,0,1,0,0,0
3646,0,0,1,0,0,0
24101,0,0,1,0,0,0
6446,0,0,1,0,0,0
1997,0,0,1,0,0,0
18108,0,0,1,0,0,0
14974,0,0,1,0,0,0
20271,0,0,1,0,0,0
1628,0,0,1,0,0,0
24463,0,0,1,0,0,0
17553,0,0,1,0,0,0
16018,0,0,1,0,0,0
3393,0,0,1,0,0,0
10232,0,0,1,0,0,0
23028,0,0,1,0,0,0
12727,0,0,1,0,0,0
6277,0,0,1,0,0,0
24240,0,0,1,0,0,0
10563,0,0,1,0,0,0
14547,0,0,1,0,0,0
23521,1,0,0,0,0,0
10168,0,0,1,0,0,0
17334,0,0,1,0,0,0
23598,0,0,1,0,0,0
16461,0,0,1,0,0,0
2229,0,0,1,0,0,0
3829,0,0,1,0,0,0
19252,0,0,0,0,0,1
17488,0,0,1,0,0,0
11803,0,0,1,0,0,0
23959,0,0,1,0,0,0
5230,1,0,0,0,0,0
22291,1,0,0,0,0,0
18206,1,0,0,0,0,0
16899,0,0,1,0,0,0
13885,0,0,1,0,0,0
2648,0,0,1,0,0,0
7283,0,0,1,0,0,0
19042,0,0,0,0,0,1
10283,0,0,1,0,0,0
12363,0,0,1,0,0,0
8369,0,0,1,0,0,0
557,0,0,1,0,0,0
14976,0,0,1,0,0,0
5352,0,0,1,0,0,0
9513,0,0,1,0,0,0
18680,0,0,1,0,0,0
14559,0,0,1,0,0,0
11080,0,0,1,0,0,0
18684,0,0,1,0,0,0
14723,0,0,1,0,0,0
2270,0,0,1,0,0,0
8310,0,0,1,0,0,0
518,0,0,1,0,0,0
24880,0,0,1,0,0,0
9548,0,0,1,0,0,0
22285,1,0,0,0,0,0
201,0,0,1,0,0,0
18284,1,0,0,0,0,0
17103,0,0,1,0,0,0
24790,0,0,1,0,0,0
15726,0,0,1,0,0,0
16669,0,0,1,0,0,0
21213,1,0,0,0,0,0
1566,0,0,1,0,0,0
774,0,0,1,0,0,0
10255,1,0,0,0,0,0
18995,0,0,0,1,0,0
22635,1,0,0,0,0,0
4361,0,0,1,0,0,0
4728,1,0,0,0,0,0
17042,0,0,0,0,1,0
5491,0,0,1,0,0,0
9630,0,0,1,0,0,0
17486,0,0,1,0,0,0
7342,0,0,1,0,0,0
2720,0,0,1,0,0,0
8761,0,0,1,0,0,0
4626,1,0,0,0,0,0
16937,0,0,1,0,0,0
367,0,0,1,0,0,0
17623,0,0,1,0,0,0
23290,1,0,0,0,0,0
4114,0,0,1,0,0,0
4858,0,0,1,0,0,0
15655,0,0,1,0,0,0
2705,0,0,1,0,0,0
18281,0,0,1,0,0,0
2956,0,0,1,0,0,0
12725,0,0,1,0,0,0
7191,0,0,1,0,0,0
1350,0,0,1,0,0,0
15464,0,0,1,0,0,0
14437,0,0,1,0,0,0
301,0,0,1,0,0,0
481,0,0,1,0,0,0
22949,1,0,0,0,0,0
37,0,0,1,0,0,0
22048,0,0,1,0,0,0
22937,0,0,1,0,0,0
15979,0,0,1,0,0,0
8144,0,0,1,0,0,0
5770,0,0,1,0,0,0
24865,0,0,1,0,0,0
18313,0,0,1,0,0,0
20930,0,0,0,1,0,0
17771,0,0,1,0,0,0
6377,0,0,1,0,0,0
7211,0,0,1,0,0,0
12113,0,0,0,0,0,1
15287,0,0,1,0,0,0
24483,0,0,1,0,0,0
6205,0,0,1,0,0,0
197,0,0,1,0,0,0
7060,0,0,1,0,0,0
3826,0,0,1,0,0,0
18111,0,0,1,0,0,0
12740,0,0,1,0,0,0
21302,0,0,1,0,0,0
20661,1,0,0,0,0,0
9388,1,0,0,0,0,0
22441,0,0,1,0,0,0
21334,0,0,1,0,0,0
12911,0,0,1,0,0,0
7016,0,0,1,0,0,0
16518,0,0,0,0,1,0
8119,1,0,0,0,0,0
451,0,0,1,0,0,0
4931,0,0,1,0,0,0
24587,0,0,1,0,0,0
12982,1,0,0,0,0,0
5636,0,0,1,0,0,0
24230,0,0,1,0,0,0
24704,0,0,1,0,0,0
4590,0,0,1,0,0,0
21060,0,0,1,0,0,0
16279,0,0,1,0,0,0
23867,0,0,1,0,0,0
8884,0,0,1,0,0,0
15243,0,0,1,0,0,0
9928,0,0,1,0,0,0
4642,0,0,1,0,0,0
3343,0,0,1,0,0,0
2122,0,0,1,0,0,0
1817,1,0,0,0,0,0
13519,0,0,1,0,0,0
21741,0,0,1,0,0,0
5131,0,0,1,0,0,0
16928,0,0,1,0,0,0
13445,0,0,1,0,0,0
23980,0,0,1,0,0,0
209,0,0,1,0,0,0
17417,0,0,1,0,0,0
14978,0,0,1,0,0,0
13109,0,0,1,0,0,0
12515,0,0,1,0,0,0
4735,0,0,1,0,0,0
9544,0,0,1,0,0,0
12163,0,0,1,0,0,0
5714,0,0,1,0,0,0
17581,0,0,1,0,0,0
13215,0,0,1,0,0,0
18676,0,0,1,0,0,0
11953,1,0,0,0,0,0
15994,0,0,1,0,0,0
9288,0,0,1,0,0,0
16082,0,0,0,1,0,0
5411,1,0,0,0,0,0
18982,0,0,0,1,0,0
5998,0,0,1,0,0,0
5479,0,0,1,0,0,0
16315,0,0,1,0,0,0
23366,0,0,1,0,0,0
16975,0,0,1,0,0,0
21730,1,0,0,0,0,0
20064,1,0,0,0,0,0
18673,0,0,1,0,0,0
7637,0,0,1,0,0,0
19678,1,0,0,0,0,0
20644,0,0,1,0,0,0
16679,1,0,0,0,0,0
25041,0,0,1,0,0,0
9469,0,0,1,0,0,0
25171,0,0,1,0,0,0
5944,0,0,1,0,0,0
14893,0,0,1,0,0,0
5992,0,0,1,0,0,0
21719,1,0,0,0,0,0
7923,0,0,1,0,0,0
15280,0,0,0,0,0,1
8470,0,0,1,0,0,0
13566,0,0,1,0,0,0
5744,0,0,1,0,0,0
13875,0,0,1,0,0,0
7561,0,0,1,0,0,0
13213,0,0,1,0,0,0
8844,0,0,1,0,0,0
3484,1,0,0,0,0,0
12990,0,0,1,0,0,0
16922,0,0,1,0,0,0
21573,1,0,0,0,0,0
15783,0,0,1,0,0,0
10656,0,0,1,0,0,0
1294,0,0,1,0,0,0
5096,0,0,1,0,0,0
9379,0,0,1,0,0,0
24945,0,0,1,0,0,0
10555,0,0,1,0,0,0
12986,0,0,1,0,0,0
15772,0,0,1,0,0,0
13404,0,0,1,0,0,0
23133,0,0,1,0,0,0
7440,0,0,1,0,0,0
24443,0,0,1,0,0,0
13268,0,0,1,0,0,0
6573,0,0,1,0,0,0
7278,1,0,0,0,0,0
12344,0,0,1,0,0,0
1889,0,0,1,0,0,0
1245,0,0,1,0,0,0
4943,0,0,1,0,0,0
22623,0,0,1,0,0,0
14387,0,0,1,0,0,0
2136,0,0,1,0,0,0
2323,0,0,1,0,0,0
18935,0,0,1,0,0,0
1253,0,0,1,0,0,0
15695,0,0,1,0,0,0
17570,0,0,1,0,0,0
23573,1,0,0,0,0,0
1108,0,0,1,0,0,0
3016,0,0,1,0,0,0
19650,0,0,0,1,0,0
22967,0,0,1,0,0,0
18001,0,0,1,0,0,0
3972,0,0,1,0,0,0
23412,0,0,1,0,0,0
24717,0,0,1,0,0,0
16962,0,0,1,0,0,0
7726,0,0,1,0,0,0
4951,0,0,1,0,0,0
19282,0,0,0,1,0,0
8624,0,0,1,0,0,0
6927,0,0,1,0,0,0
5297,0,0,0,1,0,0
15216,0,0,1,0,0,0
3350,0,0,1,0,0,0
6098,0,0,1,0,0,0
20059,1,0,0,0,0,0
10109,0,0,1,0,0,0
6715,0,0,1,0,0,0
2319,0,0,1,0,0,0
19484,1,0,0,0,0,0
7848,0,0,1,0,0,0
14420,0,0,1,0,0,0
25158,0,0,1,0,0,0
4439,0,0,1,0,0,0
22355,0,0,1,0,0,0
5228,0,0,1,0,0,0
9848,0,0,1,0,0,0
11051,0,0,1,0,0,0
427,0,0,1,0,0,0
15203,0,0,1,0,0,0
3603,0,0,1,0,0,0
8561,0,0,1,0,0,0
20768,0,0,1,0,0,0
18554,0,0,1,0,0,0
2768,0,0,1,0,0,0
19260,0,1,0,0,0,0
1462,0,0,0,0,0,1
24780,0,0,1,0,0,0
17068,0,0,1,0,0,0
3327,0,0,0,0,0,1
6293,0,0,1,0,0,0
7917,0,0,1,0,0,0
17309,0,0,1,0,0,0
23247,1,0,0,0,0,0
21775,1,0,0,0,0,0
6846,0,0,1,0,0,0
6977,0,0,1,0,0,0
2186,0,0,1,0,0,0
1832,0,0,1,0,0,0
7685,0,0,1,0,0,0
864,0,0,1,0,0,0
16558,1,0,0,0,0,0
5289,0,0,1,0,0,0
4124,0,0,1,0,0,0
20488,0,0,0,0,0,1
5629,0,0,1,0,0,0
5356,0,0,1,0,0,0
9166,0,0,1,0,0,0
11504,0,0,1,0,0,0
12231,0,0,1,0,0,0
11993,0,0,1,0,0,0
21713,1,0,0,0,0,0
22410,1,0,0,0,0,0
3087,0,0,1,0,0,0
23357,0,0,1,0,0,0
15207,0,0,1,0,0,0
23534,0,0,1,0,0,0
21905,1,0,0,0,0,0
21091,1,0,0,0,0,0
22394,1,0,0,0,0,0
19123,0,0,1,0,0,0
3244,0,0,1,0,0,0
9798,0,0,1,0,0,0
2922,1,0,0,0,0,0
19041,0,0,0,0,0,1
24253,0,0,1,0,0,0
19973,0,0,0,1,0,0
22191,1,0,0,0,0,0
11781,0,0,1,0,0,0
6379,0,0,1,0,0,0
18093,1,0,0,0,0,0
4481,0,0,1,0,0,0
13691,0,0,1,0,0,0
7216,0,0,1,0,0,0
17767,0,0,1,0,0,0
12443,0,0,1,0,0,0
6848,0,0,1,0,0,0
16864,0,0,1,0,0,0
6725,0,0,1,0,0,0
8903,0,0,1,0,0,0
2463,0,0,1,0,0,0
20543,0,0,1,0,0,0
12049,0,0,1,0,0,0
22621,0,0,1,0,0,0
8003,0,0,1,0,0,0
19181,0,1,0,0,0,0
20419,0,0,1,0,0,0
24617,0,0,1,0,0,0
14371,0,0,1,0,0,0
17065,0,0,1,0,0,0
12576,1,0,0,0,0,0
4006,0,0,1,0,0,0
2447,0,0,1,0,0,0
20334,0,0,0,1,0,0
5138,0,0,1,0,0,0
19702,0,1,0,0,0,0
9546,0,0,1,0,0,0
7937,0,0,1,0,0,0
13316,0,0,1,0,0,0
7838,0,0,1,0,0,0
3417,0,0,1,0,0,0
24986,0,0,1,0,0,0
185,0,0,1,0,0,0
9744,0,0,1,0,0,0
18826,0,0,1,0,0,0
7117,0,0,1,0,0,0
16977,0,0,1,0,0,0
15366,0,0,1,0,0,0
9448,0,0,1,0,0,0
23021,0,0,1,0,0,0
1618,0,0,1,0,0,0
5832,0,0,1,0,0,0
11420,0,0,1,0,0,0
9108,0,0,1,0,0,0
21593,0,0,1,0,0,0
1354,0,0,1,0,0,0
8908,0,0,1,0,0,0
13380,0,0,1,0,0,0
9384,0,0,1,0,0,0
13614,1,0,0,0,0,0
2725,0,0,1,0,0,0
19785,0,1,0,0,0,0
12393,1,0,0,0,0,0
13956,0,0,1,0,0,0
1392,0,0,1,0,0,0
13853,0,0,1,0,0,0
11141,0,0,1,0,0,0
23045,1,0,0,0,0,0
24858,0,0,1,0,0,0
21158,1,0,0,0,0,0
17880,0,0,1,0,0,0
20202,0,0,0,0,0,1
20619,0,0,0,0,1,0
1283,0,0,1,0,0,0
10974,0,0,1,0,0,0
4352,0,0,1,0,0,0
10246,0,0,1,0,0,0
1854,0,0,1,0,0,0
15520,0,0,1,0,0,0
14145,0,0,1,0,0,0
17958,0,0,1,0,0,0
17108,0,0,1,0,0,0
966,0,0,1,0,0,0
8872,0,0,1,0,0,0
11737,0,0,1,0,0,0
19090,0,0,0,0,0,1
10185,0,0,1,0,0,0
6123,0,0,1,0,0,0
5058,0,0,1,0,0,0
15080,0,0,1,0,0,0
3436,1,0,0,0,0,0
12803,0,0,1,0,0,0
22604,1,0,0,0,0,0
12752,0,0,1,0,0,0
8400,0,0,1,0,0,0
19626,0,0,1,0,0,0
9126,0,0,1,0,0,0
20730,0,0,0,0,1,0
13293,0,0,1,0,0,0
10725,0,0,1,0,0,0
15410,0,0,1,0,0,0
11853,0,0,1,0,0,0
22936,0,0,1,0,0,0
15112,0,0,1,0,0,0
23628,1,0,0,0,0,0
16038,0,0,1,0,0,0
3645,0,0,1,0,0,0
11586,1,0,0,0,0,0
23220,0,0,1,0,0,0
12758,0,0,1,0,0,0
24058,0,0,1,0,0,0
19469,1,0,0,0,0,0
23932,0,0,1,0,0,0
9261,0,0,1,0,0,0
24600,0,0,1,0,0,0
6781,0,0,0,1,0,0
2948,1,0,0,0,0,0
18591,0,0,1,0,0,0
5098,0,0,1,0,0,0
16741,0,0,1,0,0,0
3281,0,0,1,0,0,0
18830,0,0,1,0,0,0
4380,0,0,1,0,0,0
23722,0,0,1,0,0,0
945,1,0,0,0,0,0
4003,0,0,1,0,0,0
9857,0,0,1,0,0,0
6944,0,0,1,0,0,0
22031,0,0,1,0,0,0
18734,1,0,0,0,0,0
2117,0,0,1,0,0,0
24019,0,0,1,0,0,0
15350,0,0,1,0,0,0
22045,0,0,1,0,0,0
14768,0,0,1,0,0,0
5298,1,0,0,0,0,0
15589,0,0,0,0,1,0
22962,0,0,1,0,0,0
15563,0,0,0,0,0,1
13649,0,0,0,0,1,0
15197,0,0,1,0,0,0
4208,0,0,1,0,0,0
19059,0,0,0,0,1,0
5254,0,0,1,0,0,0
1299,0,0,1,0,0,0
10102,0,0,1,0,0,0
13552,0,0,1,0,0,0
19303,0,0,0,1,0,0
18309,0,0,1,0,0,0
16102,0,0,1,0,0,0
15106,0,0,1,0,0,0
23051,1,0,0,0,0,0
13511,0,0,1,0,0,0
6511,0,0,1,0,0,0
7976,0,0,1,0,0,0
14275,0,0,1,0,0,0
19929,1,0,0,0,0,0
4993,0,0,1,0,0,0
16064,0,0,1,0,0,0
12901,0,0,1,0,0,0
7483,0,0,1,0,0,0
16542,0,0,1,0,0,0
18297,0,0,1,0,0,0
4689,0,0,1,0,0,0
17087,0,0,1,0,0,0
21904,1,0,0,0,0,0
13139,0,0,1,0,0,0
23666,1,0,0,0,0,0
2930,0,0,1,0,0,0
21367,0,0,1,0,0,0
24974,0,0,1,0,0,0
16387,0,0,1,0,0,0
14818,0,0,1,0,0,0
9199,0,0,1,0,0,0
17237,0,0,1,0,0,0
11431,0,0,1,0,0,0
15179,0,0,1,0,0,0
18936,0,0,1,0,0,0
14637,0,0,1,0,0,0
1016,0,0,1,0,0,0
4900,0,0,1,0,0,0
1791,0,0,1,0,0,0
15894,0,0,1,0,0,0
10932,0,0,1,0,0,0
12277,0,0,1,0,0,0
2398,0,0,1,0,0,0
5383,1,0,0,0,0,0
20287,0,0,1,0,0,0
15608,0,0,1,0,0,0
511,0,0,1,0,0,0
2175,0,0,1,0,0,0
17274,0,0,1,0,0,0
11352,0,0,1,0,0,0
7212,0,0,1,0,0,0
910,0,0,1,0,0,0
8419,0,0,1,0,0,0
19024,0,0,0,0,0,1
12800,0,0,1,0,0,0
2401,0,0,1,0,0,0
3332,0,0,1,0,0,0
11295,0,0,1,0,0,0
21672,1,0,0,0,0,0
6201,1,0,0,0,0,0
11403,0,0,1,0,0,0
3017,0,0,1,0,0,0
4238,0,0,1,0,0,0
15052,0,0,1,0,0,0
24611,0,0,1,0,0,0
19904,0,0,1,0,0,0
22115,0,0,1,0,0,0
20743,0,0,0,0,1,0
19026,1,0,0,0,0,0
6390,0,0,1,0,0,0
11258,0,0,1,0,0,0
7591,0,0,1,0,0,0
11216,0,0,1,0,0,0
23952,0,0,1,0,0,0
20464,0,0,0,1,0,0
12680,0,0,1,0,0,0
24288,0,0,1,0,0,0
22793,1,0,0,0,0,0
9759,0,0,1,0,0,0
20196,1,0,0,0,0,0
7812,0,0,1,0,0,0
24366,0,0,1,0,0,0
597,0,0,1,0,0,0
1503,0,0,1,0,0,0
8545,0,0,1,0,0,0
1879,1,0,0,0,0,0
23001,1,0,0,0,0,0
18511,0,0,0,0,1,0
11778,0,0,1,0,0,0
11961,0,0,1,0,0,0
9601,0,0,1,0,0,0
15329,0,0,1,0,0,0
10777,0,0,1,0,0,0
9838,0,0,1,0,0,0
19011,1,0,0,0,0,0
6782,0,0,1,0,0,0
20028,0,0,0,0,0,1
802,0,0,1,0,0,0
18041,0,0,1,0,0,0
2782,0,0,0,0,0,1
400,0,0,1,0,0,0
1822,0,0,1,0,0,0
16503,0,0,1,0,0,0
14967,0,0,1,0,0,0
116,0,0,1,0,0,0
9871,0,0,1,0,0,0
651,0,0,1,0,0,0
7624,0,0,1,0,0,0
3,0,0,1,0,0,0
11871,0,0,1,0,0,0
9375,0,0,1,0,0,0
2445,0,0,1,0,0,0
4548,0,0,1,0,0,0
15540,0,0,1,0,0,0
7134,0,0,1,0,0,0
19922,1,0,0,0,0,0
1837,0,0,1,0,0,0
12998,0,0,1,0,0,0
20315,0,0,0,1,0,0
21808,1,0,0,0,0,0
13593,0,0,1,0,0,0
20581,0,0,0,0,0,1
18770,1,0,0,0,0,0
22840,1,0,0,0,0,0
11279,0,0,1,0,0,0
3351,0,0,1,0,0,0
23836,0,0,1,0,0,0
9159,0,0,1,0,0,0
19174,0,1,0,0,0,0
16294,0,0,1,0,0,0
20648,0,0,1,0,0,0
15083,0,0,0,1,0,0
21692,0,0,1,0,0,0
8433,1,0,0,0,0,0
11234,0,0,1,0,0,0
24943,0,0,1,0,0,0
3871,0,0,1,0,0,0
15776,0,0,1,0,0,0
21749,0,0,1,0,0,0
12861,0,0,1,0,0,0
1031,0,0,1,0,0,0
3025,0,0,1,0,0,0
19390,0,1,0,0,0,0
13008,0,0,1,0,0,0
8134,0,0,1,0,0,0
2382,0,0,1,0,0,0
25114,0,0,1,0,0,0
24930,0,0,1,0,0,0
15148,0,0,1,0,0,0
23156,1,0,0,0,0,0
18860,0,0,1,0,0,0
13137,0,0,1,0,0,0
3757,0,0,1,0,0,0
1966,0,0,1,0,0,0
20223,0,0,0,0,0,1
10678,0,0,1,0,0,0
222,0,0,1,0,0,0
2796,0,0,1,0,0,0
2021,0,0,1,0,0,0
15201,0,0,1,0,0,0
1555,0,0,1,0,0,0
23348,0,0,1,0,0,0
12293,0,0,1,0,0,0
7781,0,0,1,0,0,0
807,0,0,1,0,0,0
420,0,0,1,0,0,0
15294,0,0,1,0,0,0
24121,0,0,1,0,0,0
9908,0,0,1,0,0,0
20563,1,0,0,0,0,0
15057,0,0,1,0,0,0
17377,0,0,1,0,0,0
9770,0,0,1,0,0,0
2860,0,0,1,0,0,0
22564,0,0,1,0,0,0
22450,0,0,1,0,0,0
13533,0,0,1,0,0,0
20660,1,0,0,0,0,0
12211,1,0,0,0,0,0
22428,1,0,0,0,0,0
24819,0,0,1,0,0,0
12018,0,0,1,0,0,0
10175,0,0,1,0,0,0
