Unit #,7/18/2018,7/24/2018,7/25/2018,7/26/2018,7/29/2018,7/30/2018,8/1/2018,8/3/2018,8/6/2018,8/7/2018,8/9/2018,8/31/2018,9/25/2018,10/3/2018,10/18/2018,10/24/2018,10/26/2018,10/28/2018,10/29/2018,10/30/2018,11/1/2018,11/3/2018,11/5/2018,11/6/2018,11/7/2018,11/9/2018,11/11/2018,11/12/2018,11/19/2018,11/30/2018,12/7/2018,12/25/2018,1/18/2019,1/19/2019,1/24/2019,1/25/2019,1/26/2019,1/28/2019,1/29/2019,1/30/2019,2/1/2019,2/3/2019,2/6/2019,2/7/2019,2/9/2019,2/11/2019,2/12/2019,2/15/2019,2/25/2019,2/28/2019,3/7/2019,3/16/2019,3/24/2019,3/26/2019,3/27/2019,3/31/2019,4/3/2019,4/16/2019,4/19/2019,4/24/2019,4/25/2019,4/26/2019,4/28/2019,4/29/2019,4/30/2019,5/1/2019,5/3/2019,5/5/2019,5/6/2019,5/7/2019,5/9/2019,5/11/2019,5/12/2019,5/25/2019,5/28/2019,6/16/2019,6/17/2019,6/23/2019,6/24/2019,6/25/2019,6/27/2019,7/18/2019,7/24/2019,7/25/2019,7/26/2019,7/28/2019,7/29/2019,7/30/2019,8/1/2019,8/6/2019,8/7/2019,8/9/2019,8/11/2019,8/12/2019,8/15/2019,8/25/2019,8/27/2019,8/28/2019,8/29/2019,9/1/2019,9/3/2019,9/5/2019,9/16/2019,9/17/2019,9/23/2019,9/24/2019,9/25/2019,9/26/2019,10/3/2019,10/5/2019,10/7/2019,10/8/2019,10/14/2019,10/18/2019,10/24/2019,10/25/2019,10/26/2019,10/28/2019,10/29/2019,10/30/2019,10/31/2019,11/1/2019,11/3/2019,11/6/2019,11/7/2019,11/9/2019,11/11/2019,11/12/2019,11/13/2019,11/14/2019,11/15/2019,11/20/2019,11/25/2019,11/26/2019,11/26/2019.1,11/27/2019,11/28/2019,11/29/2019,11/30/2019,12/1/2019,12/2/2019,12/3/2019,12/4/2019,12/5/2019,12/6/2019,12/7/2019,12/10/2019,12/12/2019,12/16/2019,12/17/2019,12/23/2019,12/24/2019,12/25/2019,12/27/2019,1/2/2020,1/3/2020,1/7/2020,1/8/2020,1/11/2020,1/18/2020,1/19/2020,1/21/2020,1/24/2020,1/25/2020,1/26/2020,1/28/2020,1/29/2020,1/30/2020,2/1/2020,2/3/2020,2/4/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/11/2020,2/12/2020,2/13/2020,2/15/2020,2/16/2020,2/18/2020,2/19/2020,2/20/2020,2/24/2020,2/25/2020,2/26/2020,2/26/2020.1,2/27/2020,2/28/2020,2/29/2020,2/29/2020.1,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/7/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/19/2020,3/20/2020,3/23/2020,3/24/2020,3/25/2020,3/27/2020,3/30/2020,3/31/2020,4/2/2020,4/3/2020,4/5/2020,4/7/2020,4/8/2020,4/11/2020,4/14/2020,4/15/2020,4/16/2020,4/18/2020,4/19/2020,4/21/2020,4/24/2020,4/25/2020,4/26/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/18/2020,5/19/2020,5/20/2020,5/25/2020,5/26/2020,5/26/2020.1,5/27/2020,5/28/2020,5/28/2020.1,5/29/2020,5/29/2020.1,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/9/2020,6/11/2020,6/12/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/23/2020,6/24/2020,6/25/2020,6/27/2020,6/30/2020,7/2/2020,7/3/2020,7/7/2020,7/8/2020,7/10/2020,7/11/2020,7/15/2020,7/18/2020,7/19/2020,7/21/2020,7/24/2020,7/25/2020,7/26/2020,7/28/2020,7/29/2020,7/30/2020,8/1/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/20/2020,8/24/2020,8/25/2020,8/26/2020,8/26/2020.1,8/27/2020,8/28/2020,8/28/2020.1,8/29/2020,8/29/2020.1,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/7/2020,9/9/2020,9/11/2020,9/12/2020,9/13/2020,9/15/2020,9/16/2020,9/17/2020,9/18/2020,9/19/2020,9/23/2020,9/24/2020,9/25/2020,9/26/2020,9/27/2020,9/28/2020,9/29/2020,10/2/2020,10/3/2020,10/5/2020,10/7/2020,10/8/2020,10/10/2020,10/11/2020,10/13/2020,10/14/2020,10/15/2020,10/18/2020,10/19/2020,10/21/2020,10/24/2020,10/25/2020,10/26/2020,10/28/2020,10/29/2020,10/30/2020,11/1/2020,11/5/2020,11/6/2020,11/7/2020,11/8/2020,11/9/2020,11/11/2020,11/12/2020,11/13/2020,11/14/2020,11/15/2020,11/16/2020,11/17/2020,11/18/2020,11/20/2020,11/23/2020,11/25/2020,11/26/2020,11/26/2020.1,11/27/2020,11/28/2020,11/28/2020.1,11/29/2020,11/29/2020.1,12/1/2020,12/2/2020,12/3/2020,12/4/2020,12/5/2020,12/6/2020,12/9/2020,12/11/2020,12/12/2020,12/13/2020,12/15/2020,12/16/2020,12/17/2020,12/18/2020,12/19/2020,12/21/2020,12/23/2020,12/24/2020,12/25/2020,12/27/2020,12/29/2020,12/30/2020,1/2/2021,1/3/2021,1/7/2021,1/8/2021,1/10/2021,1/11/2021,1/13/2021,1/14/2021,1/15/2021,1/18/2021,1/19/2021,1/21/2021,1/24/2021,1/25/2021,1/26/2021,1/28/2021,1/29/2021,1/30/2021,2/1/2021,2/2/2021,2/3/2021,2/4/2021,2/5/2021,2/6/2021,2/7/2021,2/8/2021,2/9/2021,2/11/2021,2/12/2021,2/13/2021,2/14/2021,2/15/2021,2/16/2021,2/17/2021,2/18/2021,2/20/2021,2/22/2021,2/23/2021,2/24/2021,2/25/2021,2/26/2021,2/26/2021.1,2/28/2021,2/28/2021.1,3/1/2021,3/2/2021,3/3/2021,3/4/2021,3/5/2021,3/6/2021,3/7/2021,3/9/2021,3/10/2021,3/11/2021,3/12/2021,3/13/2021,3/15/2021,3/16/2021,3/17/2021,3/18/2021,3/19/2021,3/21/2021,3/23/2021,3/24/2021,3/25/2021,3/26/2021,3/27/2021,3/28/2021,3/29/2021,4/2/2021,4/3/2021,4/7/2021,4/8/2021,4/10/2021,4/11/2021,4/13/2021,4/14/2021,4/15/2021,4/18/2021,4/19/2021,4/21/2021,4/24/2021,4/25/2021,4/26/2021,4/28/2021,4/29/2021,4/30/2021,5/1/2021,5/2/2021,5/3/2021,5/4/2021,5/5/2021,5/6/2021,5/7/2021,5/8/2021,5/9/2021,5/11/2021,5/12/2021,5/13/2021,5/14/2021,5/15/2021,5/16/2021,5/17/2021,5/19/2021,5/20/2021,5/22/2021,5/23/2021,5/24/2021,5/25/2021,5/26/2021,5/26/2021.1,5/28/2021,5/28/2021.1,5/29/2021,6/1/2021,6/2/2021,6/3/2021,6/4/2021,6/5/2021,6/6/2021,6/7/2021,6/9/2021,6/10/2021,6/11/2021,6/12/2021,6/13/2021,6/14/2021,6/15/2021,6/16/2021,6/17/2021,6/18/2021,6/19/2021,6/20/2021,6/23/2021,6/24/2021,6/25/2021,6/26/2021,6/27/2021,6/28/2021,6/29/2021,6/30/2021,7/2/2021,7/3/2021,7/7/2021,7/8/2021,7/10/2021,7/11/2021,7/13/2021,7/14/2021,7/15/2021,7/18/2021,7/19/2021,7/21/2021,7/24/2021,7/25/2021,7/26/2021,7/28/2021,7/29/2021,7/30/2021,8/1/2021,8/2/2021,8/3/2021,8/4/2021,8/5/2021,8/6/2021,8/7/2021,8/8/2021,8/9/2021,8/10/2021,8/11/2021,8/12/2021,8/13/2021,8/14/2021,8/15/2021,8/16/2021,8/17/2021,8/19/2021,8/20/2021,8/22/2021,8/23/2021,8/24/2021,8/25/2021,8/26/2021,8/27/2021,8/27/2021.1,8/28/2021,8/28/2021.1,8/29/2021,8/30/2021,9/1/2021,9/2/2021,9/3/2021,9/4/2021,9/5/2021,9/6/2021,9/7/2021,9/9/2021,9/10/2021,9/11/2021,9/12/2021,9/13/2021,9/14/2021,9/15/2021,9/16/2021,9/17/2021,9/18/2021,9/19/2021,9/20/2021,9/21/2021,9/22/2021,9/23/2021,9/24/2021,9/25/2021,9/26/2021,9/27/2021,9/28/2021,9/29/2021, Grand Total 
NE04-B-2606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,793.16",,,,,,,,,,,,,,,,,,,,,,,,,,,"4,719.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.68,,,,,,,,,,,,,"9,104.33"
NE04-B-2705,,,,,,,,,"29,272.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,008.60"
NE04-B-2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,775.26",,,,,,,,,,,,,,,,,,,,,,,,,,"3,691.57",,,,,,,,,,,,,,,,,,,,,,,,,,,539.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,232.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,719.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,820.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,287.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,087.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,750.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.29,,,,,,"186,316.38"
NE04-B-2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.99
NE04-B-2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,615.98",,,,,,,,,,,,,,,,,,,,,,,,,,"2,647.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,471.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,596.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,722.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,220.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,042.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,727.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.86,,,,,,"183,455.45"
NE04-B-3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,368.38",,,,,,,,,,,,,,,,,,,50.14,,,,,,,,,,,,,,,,,,,,,,,,,,421.71,,,,,,,,,,,,,,,,,,,,,392.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,041.93"
NE04-B-3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,414.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,345.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,430.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,555.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,,,,,,,,,,,,,,,"22,709.04"
NE04-C-0203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,531.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,090.74",,,,"3,703.90"
NE04-C-0404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,051.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,189.88"
NE04-C-0506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,190.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,684.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,865.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,690.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,032.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,802.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,934.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,199.32"
NE04-C-0806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,420.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,445.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,713.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,930.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,244.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,020.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,998.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,774.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,547.71"
NE04-C-1004,,,,,106.02,,,,,,,,,,,,,,"23,866.43",,,,,,,,,,,,,,,,,,,,"3,774.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,803.57"
NE04-C-1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,240.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,710.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,391.04"
NE04-C-1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,422.26",,,,,,,,,,,,,,,,,,,,,,,,,"38,637.09",,,,,,,,,,,,,,,,,,,,,,,"20,385.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,633.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,583.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,674.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,668.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,184.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,343.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,818.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167,352.27"
