Column1,"Class 
Number","Gen
Ed",Class,Description,"Credit
Hours",Days,"Begin 
Time","End 
Time",Room,Instructor,"Instruction 
Mode","Start 
Date","End 
Date"
,44977.0,8,SPA 101-A002,100,4,2,19,22,54,5,2.0,43696.0,43814.0
,44597.0,8,SPA 101-A0Z1,100,4,1,1,1,1,5,1.0,43696.0,43814.0
STATISTICS,,,,,,,,,,,,,
,44402.0,9,STA 220-A001,101,3,0,5,24,62,103,2.0,43696.0,43814.0
,44403.0,9,STA 220-A002,101,3,0,19,23,62,103,2.0,43696.0,43814.0
,44404.0,9,STA 220-A003,101,3,2,5,24,62,103,2.0,43696.0,43814.0
,44405.0,9,STA 220-A0E1,101,3,6,9,34,62,103,2.0,43696.0,43814.0
,44807.0,9,STA 220-A0Z1,101,3,1,1,1,1,103,1.0,43696.0,43814.0
SURGICAL TECHNOLOGY,,,,,,,,,,,,,
,44406.0,,SUR 100-A001,Surg Tech Fund/Theory,12,12,34,4,74,104,2.0,43696.0,43814.0
,45098.0,,SUR 101-A0B1,Surgical Technology Fund Lab,1,13,34,10,75,104,2.0,43696.0,43751.0
,45099.0,,SUR 103-A0B1,Surgical Tech Supplement Lab,1,13,7,3,75,104,2.0,43696.0,43751.0
,45113.0,,SUR 125-A0BC,Surgical Tech Skills Pract I,2 - 3,13,06:15 AM,20,4,104,2.0,43759.0,43814.0
,44407.0,,SUR 130-A001,Prin Surgical Pharmacology,2,12,19,10,74,104,2.0,43696.0,43814.0
SOCIAL WORK,,,,,,,,,,,,,
,44955.0,5,SWK 275-A0Z1,The Family,3,1,1,1,1,79,1.0,43696.0,43814.0
THEATRE,,,,,,,,,,,,,
,44777.0,,TA 195-A001,Special Projects Theatre Arts,0,4,1,1,4,9,2.0,43696.0,43814.0
,44598.0,0,THA 101-A001,Intro to Theatre,3,2,15,17,76,105,2.0,43696.0,43814.0
,45006.0,,THA 126-A001,Acting I: Fundamentals/Acting,3,2,14,21,76,105,2.0,43696.0,43814.0
,45013.0,,THA 192-A001,Production Practicum,1,4,1,1,4,105,2.0,43696.0,43814.0
,44776.0,,THA 193-A001,Performance Practicum,1,4,1,1,4,105,2.0,43696.0,43814.0
,45007.0,,THA 226-A001,Acting II/Scene Study(Realism),3,1,1,1,4,9,2.0,43696.0,43814.0
,46359.0,,THA 260-A001,Stagecraft,3,0,10,20,HUMH0112,9,2.0,43696.0,43814.0
VETERINARY TECHNOLOGY,,,,,,,,,,,,,
,44468.0,,VET 110-A001,Intro to Veterinary Tech,5,0,24,22,77,11,2.0,43696.0,43814.0
,44469.0,,VET 210-A001,Pharmacology,3,2,10,20,77,11,2.0,43696.0,43814.0
,44466.0,,VET 220-A001,Parasitology and Clinical Lab,5,10,16,31,DT23,13,2.0,43696.0,43814.0
,44467.0,,VET 230-A001,Veterinary Lab Procedures II,5,2,16,8,77,13,2.0,43696.0,43814.0
WELDING,,,,,,,,,,,,,
,44500.0,,WLD 110-A001,Cutting Processes,2,10,0,08:40 AM,58,106,2.0,43696.0,43814.0
,44501.0,,WLD 111-A001,Cutting Processes Lab,3,10,08:50 AM,36,78,106,2.0,43696.0,43814.0
,44502.0,,WLD 120-A001,Shielded Metal Arc Welding,2,10,11:50 AM,33,58,106,2.0,43696.0,43814.0
,44503.0,,WLD 121-A001,Shield Metal ArcWld Fillet Lab,3,10,12:40 PM,41,78,106,2.0,43696.0,43814.0
,44507.0,,WLD 123-A001,Shield Metal Arc Wld GrooveLab,3,2,21,18,79,107,2.0,43696.0,43814.0
,44496.0,,WLD 130-A001,Gas Tungsten Arc Welding,2,0,35,31,80,108,2.0,43696.0,43814.0
,44512.0,,WLD 131-A001,Gas Tngstn Arc Weld Fillet Lab,3,0,36,9,79,107,2.0,43696.0,43814.0
,44495.0,,WLD 133-A001,Gas Tungsten Arc Wld GrooveLab,3,0,15,11,79,108,2.0,43696.0,43814.0
,44504.0,,WLD 140-A001,Gas Metal Arc Welding,2,2,10:20 AM,4,58,106,2.0,43696.0,43814.0
,44505.0,,WLD 141-A001,Gas Metal Arc Weld Fillet Lab,3,2,2,3,78,106,2.0,43696.0,43814.0
,44510.0,,WLD 143-A001,Gas Metal Arc Wlding GrooveLab,3,0,21,18,79,107,2.0,43696.0,43814.0
,44744.0,,WLD 151-A001,102,2,2,2,44,70,109,2.0,43696.0,43814.0
,44745.0,,WLD 151-A0L1,102,2,4,1,1,4,109,2.0,43696.0,43814.0
,44514.0,,WLD 151-A086,102,2,0,7,18,HCA100,10,2.0,43696.0,43814.0
,44519.0,,WLD 151-A0L2,102,2,0,12:00 AM,12:00 AM,HC102,10,2.0,43696.0,43814.0
,45004.0,,WLD 152-A0E1,103,5,0,4,07:45 PM,81,10,2.0,43696.0,43814.0
,45005.0,,WLD 152-A0EL,103,5,1,1,1,4,10,2.0,43696.0,43814.0
,44491.0,,WLD 170-A001,Blueprint Reading for Welding,2,10,09:50 AM,9,80,108,2.0,43696.0,43814.0
,44490.0,,WLD 171-A001,Blueprint Reading/Welding Lab,3,10,07:45 AM,19,81,108,2.0,43696.0,43814.0
,44493.0,,WLD 220-A001,Welding Certification,2,2,35,31,80,108,2.0,43696.0,43814.0
,44494.0,,WLD 221-A001,Welding Certification Lab,3,2,15,11,81,108,2.0,43696.0,43814.0
,45100.0,,WLD 225-A0B1,ShieldMetalArcWldOpenGrooveLab,3,14,36,42,79,110,2.0,43696.0,43751.0
,44962.0,,WLD 227-A001,Shield Metal ArcWld Pipe Lab A,3,14,10:35 AM,10,79,110,2.0,43696.0,43814.0
,45114.0,,WLD 229-A0B2,Shield Metal ArcWld Pipe Lab B,3,14,36,42,79,110,2.0,43759.0,43814.0
,44492.0,,WLD 298-A001,Welding Practicum,2,2,16,9,81,108,2.0,43696.0,43814.0
